open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1504353600000,358.25000000,360.28000000,327.09000000,341.72000000,1569.16565000,1504367999999,539959.24279920,1422,457.71185000,157390.58618980,0
1504368000000,341.72000000,345.27000000,329.73000000,336.18000000,1353.98239000,1504382399999,458884.63736230,1146,497.58242000,168710.21539170,0
1504382400000,338.08000000,343.15000000,320.08000000,343.14000000,1197.94587000,1504396799999,396615.42902830,1454,258.06350000,85385.66160000,0
1504396800000,343.56000000,352.67000000,340.20000000,348.85000000,1014.47822000,1504411199999,352245.54300680,1199,264.93191000,92043.17155970,0
1504411200000,348.85000000,367.28000000,348.84000000,357.81000000,697.53237000,1504425599999,249850.66174730,921,302.07121000,108276.76679580,0
1504425600000,357.82000000,363.45000000,334.75000000,336.54000000,1200.03896000,1504439999999,418236.65087670,1242,556.04466000,195049.83044770,0
1504440000000,337.69000000,348.22000000,320.08000000,329.34000000,1590.16682000,1504454399999,525484.07067240,1566,860.81672000,284597.20723540,0
1504454400000,329.35000000,347.73000000,328.30000000,343.03000000,451.76818000,1504468799999,152993.73348180,653,173.67083000,59242.48254730,0
1504468800000,343.61000000,347.68000000,337.35000000,341.77000000,299.63756000,1504483199999,102891.95801790,572,83.38220000,28728.79359170,0
1504483200000,339.29000000,344.55000000,328.27000000,329.62000000,348.00230000,1504497599999,116665.36866960,666,91.24299000,30726.91042400,0
1504497600000,329.62000000,339.26000000,270.38000000,275.01000000,1369.08087000,1504511999999,430625.45976250,1343,626.27511000,197272.16247020,0
1504512000000,284.51000000,314.27000000,270.00000000,289.93000000,2246.11858000,1504526399999,665590.69390160,1833,818.08220000,245091.32707310,0
1504526400000,286.35000000,298.18000000,267.94000000,269.54000000,1435.02347000,1504540799999,405785.74463360,1736,658.09037000,186264.88542120,0
1504540800000,268.93000000,302.55000000,268.20000000,296.43000000,660.72272000,1504555199999,182844.85447200,820,418.57796000,116281.11626690,0
1504555200000,299.04000000,312.92000000,282.36000000,283.77000000,678.86267000,1504569599999,200934.06036270,1005,341.89942000,101374.70500930,0
1504569600000,286.81000000,298.74000000,235.55000000,271.12000000,2602.05439000,1504583999999,701237.97335350,2270,891.59013000,243326.01026320,0
1504584000000,269.61000000,297.25000000,268.11000000,296.52000000,1541.68659000,1504598399999,435039.52846800,1815,1073.40905000,303805.14297780,0
1504598400000,296.56000000,299.64000000,282.52000000,295.98000000,1497.65197000,1504612799999,438212.44778900,1630,936.04698000,274038.65968420,0
1504612800000,295.79000000,304.99000000,289.10000000,291.66000000,1281.64552000,1504627199999,383154.37328460,1506,672.97194000,201851.95229620,0
1504627200000,290.07000000,321.52000000,285.94000000,318.26000000,677.80125000,1504641599999,206550.53837360,892,343.84892000,105029.49971010,0
1504641600000,318.71000000,320.45000000,309.76000000,312.09000000,743.57952000,1504655999999,233296.05656990,886,395.10580000,123907.72638010,0
1504656000000,313.29000000,333.12000000,312.09000000,325.73000000,1625.39279000,1504670399999,530724.24308380,1959,671.32704000,218225.46871060,0
1504670400000,325.55000000,328.06000000,314.76000000,318.53000000,886.19577000,1504684799999,283348.01007340,1354,335.36439000,107293.39053180,0
1504684800000,320.31000000,335.02000000,319.02000000,335.02000000,1046.05074000,1504699199999,343282.03775940,1461,513.49475000,168596.67226630,0
1504699200000,331.73000000,335.24000000,321.01000000,335.00000000,1719.35362000,1504713599999,566466.22592520,2282,644.88105000,212770.32950160,0
1504713600000,335.00000000,335.00000000,335.00000000,335.00000000,0.00000000,1504713600000,0.00000000,0,0.00000000,0.00000000,0
1504728000000,335.00000000,336.34000000,335.00000000,335.00000000,209.31696000,1504742399999,70142.34165760,33,18.58640000,6240.24070960,0
1504742400000,335.01000000,335.01000000,320.35000000,326.59000000,695.13817000,1504756799999,227553.31551860,303,301.51367000,98501.51674610,0
1504756800000,326.59000000,330.45000000,321.31000000,323.57000000,257.51863000,1504771199999,84032.89540030,247,96.79563000,31607.37661410,0
1504771200000,323.57000000,332.53000000,320.17000000,329.94000000,470.73116000,1504785599999,153691.81743620,498,166.25241000,54443.35428360,0
1504785600000,329.94000000,338.38000000,327.79000000,337.00000000,963.87230000,1504799999999,321679.35063560,897,300.61630000,100376.72456500,0
1504800000000,337.00000000,342.50000000,328.81000000,333.52000000,522.99046000,1504814399999,175330.12756610,403,317.17371000,106623.33337030,0
1504814400000,334.77000000,338.35000000,329.15000000,334.49000000,193.64673000,1504828799999,64848.18039560,287,138.74669000,46481.86771730,0
1504828800000,334.49000000,335.10000000,326.79000000,330.00000000,380.72444000,1504843199999,126163.12234110,376,151.05526000,50196.94666160,0
1504843200000,329.35000000,331.68000000,324.72000000,329.57000000,297.62059000,1504857599999,98022.82615200,278,115.46888000,38103.37348880,0
1504857600000,329.57000000,333.76000000,329.57000000,331.53000000,288.20259000,1504871999999,95607.25515230,342,162.07669000,53813.50946090,0
1504872000000,330.10000000,331.57000000,272.00000000,294.05000000,2343.12862000,1504886399999,697143.69126020,1138,983.55886000,290650.52558830,0
1504886400000,294.06000000,310.46000000,280.80000000,294.06000000,899.60081000,1504900799999,269289.78791560,560,388.04174000,116023.46346040,0
1504900800000,294.06000000,306.90000000,281.52000000,302.99000000,706.47988000,1504915199999,208083.20379510,533,506.74695000,149575.03073540,0
1504915200000,300.01000000,302.00000000,286.96000000,292.31000000,794.06721000,1504929599999,233627.28745580,598,493.72976000,145416.99702490,0
1504929600000,292.31000000,306.42000000,281.66000000,299.68000000,471.38503000,1504943999999,140508.56990850,369,281.23038000,83539.63970350,0
1504944000000,301.00000000,303.00000000,295.00000000,303.00000000,233.06016000,1504958399999,69846.16747060,187,169.09945000,50754.22235330,0
1504958400000,300.83000000,307.00000000,295.01000000,298.98000000,521.54298000,1504972799999,156503.73499950,363,282.52464000,84611.73834490,0
1504972800000,298.61000000,298.98000000,285.17000000,298.76000000,372.28872000,1504987199999,109283.25965600,239,295.44027000,86540.82613200,0
1504987200000,298.62000000,302.77000000,294.56000000,296.74000000,348.24412000,1505001599999,103981.33944550,200,233.89058000,69891.49101490,0
1505001600000,296.72000000,299.00000000,281.51000000,290.58000000,564.96572000,1505015999999,165673.52406550,393,300.46274000,88720.21863190,0
1505016000000,285.67000000,291.00000000,261.03000000,276.86000000,1045.20535000,1505030399999,288474.95044750,694,470.83950000,130349.05773440,0
1505030400000,276.86000000,287.05000000,265.00000000,280.22000000,1134.57261000,1505044799999,317473.61277520,462,743.64242000,208535.70626910,0
1505044800000,281.80000000,288.00000000,279.98000000,283.20000000,483.87901000,1505059199999,137485.83059440,294,230.34297000,65628.93436470,0
1505059200000,283.13000000,302.78000000,283.00000000,302.78000000,608.61377000,1505073599999,178082.33931550,336,391.31108000,114795.60100640,0
1505073600000,302.78000000,302.78000000,291.87000000,293.50000000,319.21453000,1505087999999,94713.51500180,315,145.80440000,43236.94002400,0
1505088000000,293.51000000,304.98000000,285.21000000,301.76000000,2013.88975000,1505102399999,603430.18325710,1044,947.77131000,284241.43651190,0
1505102400000,301.73000000,304.89000000,286.82000000,293.96000000,1475.96810000,1505116799999,436466.18049600,832,762.17806000,226009.79168920,0
1505116800000,293.35000000,297.36000000,288.98000000,294.46000000,385.84526000,1505131199999,113074.85920560,436,178.51073000,52355.71875620,0
1505131200000,293.44000000,300.97000000,292.16000000,299.20000000,552.72849000,1505145599999,164142.74965920,467,323.96391000,96193.74005600,0
1505145600000,299.20000000,301.99000000,294.77000000,295.56000000,247.92173000,1505159999999,74365.35236770,436,114.49350000,34325.91386210,0
1505160000000,296.17000000,297.74000000,293.38000000,297.30000000,153.29314000,1505174399999,45332.49117130,275,85.32470000,25256.15128780,0
1505174400000,297.78000000,304.41000000,297.51000000,304.41000000,1075.62978000,1505188799999,324391.94459560,924,479.93189000,144915.23001520,0
1505188800000,303.01000000,316.46000000,302.62000000,314.15000000,1060.98838000,1505203199999,328154.18475330,1262,412.52739000,127649.78388850,0
1505203200000,313.70000000,313.70000000,302.32000000,310.95000000,782.33129000,1505217599999,240995.40571840,672,376.09644000,115894.95639340,0
1505217600000,311.25000000,311.81000000,300.00000000,304.21000000,1403.04238000,1505231999999,427646.41709480,1243,515.24570000,157296.00954540,0
1505232000000,304.06000000,305.22000000,286.01000000,295.07000000,698.70823000,1505246399999,206524.01287710,927,327.43010000,97282.20784540,0
1505246400000,293.82000000,297.66000000,291.42000000,293.96000000,155.61396000,1505260799999,45740.44741270,251,96.37313000,28311.06658180,0
1505260800000,293.93000000,294.50000000,275.00000000,275.00000000,1088.34772000,1505275199999,311197.83667250,963,492.04324000,141143.17938660,0
1505275200000,276.50000000,283.74000000,267.00000000,277.83000000,765.54219000,1505289599999,210684.31961500,576,276.83007000,77023.70044890,0
1505289600000,278.55000000,280.63000000,262.00000000,263.84000000,1453.00780000,1505303999999,393534.06632720,858,696.80688000,188602.05179700,0
1505304000000,263.26000000,274.21000000,257.05000000,266.93000000,1715.55432000,1505318399999,454752.62516220,1397,1062.55458000,282221.23215430,0
1505318400000,266.93000000,278.24000000,264.95000000,266.10000000,816.20735000,1505332799999,221472.76292610,449,432.56393000,117553.60537610,0
1505332800000,269.10000000,282.77000000,268.01000000,276.91000000,612.56898000,1505347199999,169439.28690390,284,303.75803000,83855.60043450,0
1505347200000,275.76000000,283.77000000,270.00000000,270.00000000,730.37941000,1505361599999,202004.48913540,358,366.01450000,101757.63507420,0
1505361600000,270.00000000,275.00000000,266.95000000,270.85000000,640.59746000,1505375999999,173418.23366150,533,216.52752000,58724.81791510,0
1505376000000,270.85000000,273.00000000,238.34000000,238.39000000,3489.34710000,1505390399999,902723.01874550,2084,1130.81814000,289247.57414180,0
1505390400000,238.43000000,253.01000000,229.77000000,243.48000000,3489.76076000,1505404799999,849654.63543430,2083,1385.59943000,339444.62112630,0
1505404800000,241.95000000,244.99000000,221.50000000,234.22000000,2018.08109000,1505419199999,472085.01347080,1562,452.14430000,106423.30125130,0
1505419200000,234.22000000,240.49000000,215.00000000,215.21000000,2233.79094000,1505433599999,510882.39011720,1546,904.13493000,205333.19591800,0
1505433600000,217.00000000,243.96000000,212.11000000,234.00000000,2143.81400000,1505447999999,496139.93736490,1514,1078.10786000,249040.16494420,0
1505448000000,234.53000000,235.00000000,212.11000000,220.00000000,1948.03386000,1505462399999,435177.92116050,1269,853.04425000,193085.38412770,0
1505462400000,218.93000000,225.91000000,192.00000000,199.28000000,2766.15251000,1505476799999,570805.82444530,1548,1099.61623000,228455.39015720,0
1505476800000,199.28000000,270.93000000,195.09000000,262.28000000,4298.87988000,1505491199999,1041944.53166450,2464,1991.77330000,480870.36283330,0
1505491200000,257.03000000,267.69000000,235.03000000,259.01000000,1888.29606000,1505505599999,471486.36859910,1361,587.06691000,148372.20166390,0
1505505600000,259.01000000,263.40000000,252.85000000,253.00000000,1178.71899000,1505519999999,303757.24350070,1042,336.19905000,86836.53307640,0
1505520000000,255.99000000,269.99000000,250.00000000,259.00000000,1978.90843000,1505534399999,519054.64377790,1686,836.62140000,219839.86562060,0
1505534400000,258.99000000,271.81000000,256.00000000,263.55000000,2328.28181000,1505548799999,612922.85960360,1756,987.37618000,260458.90815110,0
1505548800000,263.55000000,268.72000000,235.51000000,249.99000000,2955.23140000,1505563199999,744449.01460870,2019,1052.07531000,267313.29421210,0
