open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1517126400000,11969.00000000,12067.99000000,11818.00000000,12012.62000000,2844.87136600,1517140799999,33959050.26954919,35348,1147.89822800,13705370.84904022,0
1517140800000,12001.94000000,12079.90000000,11652.00000000,11791.12000000,3154.96615300,1517155199999,37312751.01935970,39835,1305.71308300,15438379.24381107,0
1517155200000,11793.00000000,11925.00000000,11750.00000000,11870.00000000,1837.88938300,1517169599999,21723130.25555678,22076,841.73808100,9955037.98035826,0
1517169600000,11870.00000000,11999.98000000,11804.80000000,11879.95000000,1833.53281400,1517183999999,21859591.25992151,26661,746.64581000,8901747.28560432,0
1517184000000,11879.95000000,11975.02000000,11433.00000000,11598.98000000,3934.33932400,1517198399999,45697246.88376510,40860,1588.13735700,18441550.00855016,0
1517198400000,11598.98000000,11739.08000000,11273.00000000,11318.01000000,2856.96099800,1517212799999,32807306.18900881,32898,1265.19035000,14528705.04110683,0
1517212800000,11320.00000000,11528.00000000,11139.55000000,11279.99000000,2467.45903400,1517227199999,27994742.63131030,30397,1044.78401800,11854234.03495350,0
1517227200000,11272.01000000,11445.00000000,11202.82000000,11383.91000000,1923.31356200,1517241599999,21774463.08536081,25293,747.69595600,8462516.73877013,0
1517241600000,11383.91000000,11499.00000000,11270.01000000,11283.81000000,1578.50684000,1517255999999,17962759.71112832,20363,740.81845900,8433156.34502182,0
1517256000000,11280.83000000,11410.00000000,11150.00000000,11251.00000000,1409.79778000,1517270399999,15873636.37823042,19388,629.87073100,7099810.35468507,0
1517270400000,11250.11000000,11308.42000000,10850.00000000,10995.06000000,2809.95843100,1517284799999,31007347.33930960,32536,1154.17534100,12741698.15692581,0
1517284800000,10993.07000000,11138.43000000,10929.06000000,11118.99000000,1711.54317000,1517299199999,18921672.25285243,22001,835.08465600,9230291.75242705,0
1517299200000,11119.00000000,11210.57000000,10900.00000000,11047.34000000,1938.46676000,1517313599999,21381045.19708054,22845,860.25257400,9492828.03318517,0
1517313600000,11050.34000000,11096.00000000,10206.25000000,10323.02000000,6059.05097400,1517327999999,64071546.43640432,54317,2696.46520400,28463635.00819759,0
1517328000000,10323.25000000,10600.00000000,9900.00000000,10399.99000000,8297.44726500,1517342399999,84660617.57586648,78177,3823.88341600,39085497.36375275,0
1517342400000,10380.00000000,10565.84000000,10095.31000000,10237.51000000,4737.90634600,1517356799999,48936100.70710191,49336,2018.23522800,20850338.75654251,0
1517356800000,10230.00000000,10278.00000000,9700.00000000,10060.00000000,6311.05178600,1517371199999,63008711.34655351,62524,2953.68780000,29493582.56154390,0
1517371200000,10069.96000000,10347.52000000,9810.00000000,10280.00000000,3055.03373300,1517385599999,30830144.99302447,38878,1513.48984400,15284051.46016865,0
1517385600000,10280.00000000,10363.00000000,10060.00000000,10290.05000000,2726.34207400,1517399999999,27880728.19448024,29591,1454.74857600,14880898.45092584,0
1517400000000,10294.97000000,10425.85000000,9900.00000000,10017.47000000,2775.91321900,1517414399999,28163905.65098735,30647,1270.93758100,12902721.92528642,0
1517414400000,10017.51000000,10190.00000000,9860.00000000,10114.27000000,1885.80898700,1517428799999,18933916.62729271,24405,954.03487900,9582005.27695227,0
1517428800000,10114.36000000,10298.00000000,10090.00000000,10285.10000000,1261.80700600,1517443199999,12826800.30082434,15377,635.68576200,6466012.96741085,0
1517443200000,10285.10000000,10335.00000000,9959.04000000,10069.80000000,2404.80488600,1517457599999,24575498.40711174,28470,1013.48935900,10354810.52473214,0
1517457600000,10069.77000000,10275.47000000,10000.01000000,10063.75000000,1881.37969500,1517471999999,19103285.52859697,23908,1009.02872000,10248868.27740825,0
1517472000000,10063.75000000,10078.10000000,9500.00000000,9591.44000000,7404.79668100,1517486399999,71916487.20080337,59520,3264.32662400,31716776.74874467,0
1517486400000,9591.45000000,9665.58000000,9224.00000000,9339.87000000,6612.65463900,1517500799999,62185130.57945631,59969,3010.52875900,28329607.03415374,0
1517500800000,9326.23000000,9340.00000000,8900.00000000,8941.94000000,7404.96508900,1517515199999,67400332.01802550,70693,3337.37726200,30402073.53722979,0
1517515200000,8937.86000000,9560.01000000,8750.99000000,9224.52000000,7856.16332100,1517529599999,72455612.25037721,73460,3795.25312500,35078589.74820619,0
1517529600000,9224.52000000,9250.00000000,8734.00000000,8883.11000000,6149.74227000,1517543999999,54858649.50255535,60439,2741.00012600,24451305.05234920,0
1517544000000,8878.59000000,8925.00000000,8505.00000000,8673.11000000,6496.55004400,1517558399999,56675046.52320045,58055,2739.69530200,23922311.99270867,0
1517558400000,8673.11000000,8691.09000000,8250.92000000,8299.75000000,7575.51032300,1517572799999,63867374.60174976,65102,3174.76324800,26798417.85281850,0
1517572800000,8299.75000000,9120.00000000,8010.02000000,9070.00000000,17952.79337400,1517587199999,154755836.28463734,139725,8647.58434400,74827174.57998673,0
1517587200000,9070.00000000,9247.79000000,8501.00000000,8699.72000000,8118.46305300,1517601599999,71861121.70708201,81964,4001.48295500,35441502.48247107,0
1517601600000,8700.00000000,8967.45000000,8556.93000000,8873.03000000,3678.56791100,1517615999999,32218455.08526248,48126,1808.97760900,15852037.55476498,0
1517616000000,8873.03000000,8920.00000000,8233.00000000,8344.81000000,5058.52904300,1517630399999,43141201.00808101,59440,2132.47186200,18191773.40010981,0
1517630400000,8344.88000000,8788.00000000,8229.00000000,8708.82000000,4158.33019800,1517644799999,35445953.46630595,52729,2096.76138600,17917331.72977796,0
1517644800000,8708.82000000,9123.00000000,8579.00000000,9099.87000000,5096.72411400,1517659199999,45279225.58002914,54862,2770.64833100,24643157.01183891,0
1517659200000,9099.87000000,9459.60000000,8969.00000000,9173.00000000,7066.94034000,1517673599999,65220064.59147570,71482,3725.95525200,34398965.13966731,0
1517673600000,9173.01000000,9401.00000000,9055.00000000,9339.43000000,4005.86702000,1517687999999,37028104.02685062,47785,1910.95726100,17678721.85578241,0
1517688000000,9350.00000000,9473.01000000,9022.00000000,9199.96000000,3338.61002000,1517702399999,30720180.38716848,41221,1546.04405400,14238695.35887254,0
1517702400000,9199.96000000,9250.00000000,8901.01000000,9219.18000000,2810.29891000,1517716799999,25530873.46386455,36301,1312.48846700,11925038.30476671,0
1517716800000,9219.19000000,9368.00000000,9075.01000000,9200.00000000,2431.08039600,1517731199999,22440446.39943255,32062,1145.18034000,10578990.51564477,0
1517731200000,9200.00000000,9216.00000000,8687.45000000,8691.99000000,5322.60006300,1517745599999,47314068.26147790,57493,2151.39619900,19114530.84317635,0
1517745600000,8691.99000000,8894.12000000,8357.93000000,8419.96000000,7359.31838500,1517759999999,63328607.70923217,76079,3296.05632100,28411046.52369649,0
1517760000000,8419.96000000,8585.00000000,8180.00000000,8264.20000000,5737.00802500,1517774399999,48087307.09332892,65170,2514.96590000,21117346.20253262,0
1517774400000,8264.19000000,8474.00000000,7930.00000000,8184.81000000,8354.00267000,1517788799999,68210985.49398589,89029,3385.20856300,27737600.81954540,0
1517788800000,8179.99000000,8342.05000000,7910.00000000,8137.23000000,6227.66747400,1517803199999,50533273.39559983,59920,2696.82849000,21905303.67474750,0
1517803200000,8148.83000000,8382.80000000,7915.01000000,7965.01000000,4611.51149000,1517817599999,37524656.77262862,51170,2128.71601500,17357810.46939233,0
1517817600000,7965.01000000,8049.99000000,7510.00000000,7578.00000000,8595.76896300,1517831999999,66911038.12457046,75264,4150.89975800,32349156.95572254,0
1517832000000,7572.32000000,7788.87000000,7167.00000000,7384.85000000,12353.96073400,1517846399999,92227523.25573648,97331,6046.85520800,45164781.64288737,0
1517846400000,7375.49000000,7536.41000000,6625.00000000,6698.33000000,13593.16620900,1517860799999,95894630.31590380,109286,6167.72614300,43599733.79357744,0
1517860800000,6680.76000000,7543.99000000,6625.00000000,6939.99000000,18021.10770900,1517875199999,128075096.84900806,140539,8666.33277600,61645614.48059639,0
1517875200000,6939.63000000,7150.00000000,6155.00000000,6327.05000000,14648.96660200,1517889599999,96100114.78669444,109497,6908.81365800,45285601.60002738,0
1517889600000,6317.80000000,6655.00000000,6000.01000000,6043.00000000,18582.33537100,1517903999999,116447918.81288698,139735,8816.66217800,55375109.61442894,0
1517904000000,6040.98000000,6960.00000000,6019.24000000,6559.00000000,17286.57257400,1517918399999,112101389.77858239,133217,8905.74181600,57685234.61792499,0
1517918400000,6559.00000000,7462.00000000,6435.99000000,7290.61000000,21152.74039900,1517932799999,148604721.31250232,159131,10563.41392700,74231917.64787760,0
1517932800000,7299.99000000,7623.83000000,6781.00000000,7544.93000000,14178.22399600,1517947199999,101302646.74167327,122280,6960.89424400,49824082.16720733,0
1517947200000,7543.18000000,7878.00000000,7425.67000000,7652.14000000,14352.66136500,1517961599999,109807484.93432948,122136,7409.49497100,56715687.76138868,0
1517961600000,7655.02000000,7770.00000000,7155.00000000,7200.00000000,10107.70538400,1517975999999,75385862.58311057,83404,4621.07860600,34519604.48948384,0
1517976000000,7200.00000000,7734.52000000,7150.01000000,7669.97000000,7528.66848000,1517990399999,55846524.49661372,67352,3855.31142600,28624674.24533324,0
1517990400000,7669.97000000,8274.00000000,7580.60000000,8151.53000000,12798.24604200,1518004799999,102001698.73206347,106852,7065.08745500,56382145.18883559,0
1518004800000,8138.05000000,8476.00000000,8036.00000000,8169.00000000,11365.76843600,1518019199999,93597780.80915657,98569,5838.00238000,48124805.11720527,0
1518019200000,8165.00000000,8399.00000000,7867.00000000,8130.81000000,8745.31619300,1518033599999,70961959.07091990,82063,4477.62332700,36302647.37403005,0
1518033600000,8130.81000000,8259.12000000,7531.11000000,7599.00000000,10232.75596200,1518047999999,80141213.11991269,76653,4227.73307200,33184097.03825094,0
1518048000000,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800,1518049694788,11770168.04386595,12417,844.25881300,6532638.63751892,0
1518163200000,7789.90000000,8395.00000000,7789.90000000,8280.11000000,3483.80523900,1518177599999,28855369.39180809,29747,1605.74520700,13286895.10570103,0
1518177600000,8288.03000000,8540.00000000,8201.95000000,8333.91000000,6043.02653000,1518191999999,50568445.19153113,66291,2990.73421000,25041880.06221645,0
1518192000000,8333.98000000,8738.00000000,8312.00000000,8633.15000000,5944.07243900,1518206399999,50934854.45786678,90769,3248.31258300,27828262.45768669,0
1518206400000,8638.05000000,8720.04000000,8403.00000000,8683.92000000,5012.00661700,1518220799999,42989800.77067292,86284,2559.24879200,21960524.49536087,0
1518220800000,8683.93000000,8997.00000000,8601.00000000,8905.84000000,7993.50275500,1518235199999,70767239.09701747,89702,4366.43286200,38662938.67366410,0
1518235200000,8905.84000000,9065.78000000,8760.00000000,8915.15000000,5592.52399500,1518249599999,49769613.16653261,67724,2827.12796000,25154333.48458018,0
1518249600000,8915.15000000,8920.17000000,8470.00000000,8635.99000000,9309.60836100,1518263999999,80483438.93022342,98728,4308.50666700,37247851.68146813,0
1518264000000,8626.12000000,8800.00000000,8231.00000000,8263.51000000,9669.49626400,1518278399999,82411240.20665860,96465,4552.93412700,38813496.26673373,0
1518278400000,8271.00000000,8448.00000000,8120.00000000,8419.00000000,8887.71290500,1518292799999,73766622.22814729,97532,4513.17355000,37460139.32721046,0
1518292800000,8420.00000000,8572.00000000,8125.00000000,8533.98000000,7928.66837300,1518307199999,66213268.30240064,87427,3938.54812800,32914974.94699793,0
1518307200000,8533.99000000,8549.00000000,7956.00000000,7969.05000000,8046.32618400,1518321599999,65937934.92074385,92947,3729.08347400,30572232.14501882,0
1518321600000,7976.73000000,8169.13000000,7800.00000000,7850.72000000,7751.61796700,1518335999999,61793265.39135813,82288,4232.63170600,33726664.50716742,0
1518336000000,7851.20000000,8190.00000000,7726.53000000,8140.00000000,8613.79197400,1518350399999,68540142.85910449,94152,4685.24823600,37291921.12108125,0
1518350400000,8139.99000000,8449.90000000,8110.00000000,8449.86000000,8650.39564500,1518364799999,71847854.74977731,99939,4610.95665800,38279406.23097500,0
1518364800000,8445.06000000,8500.85000000,8151.20000000,8285.00000000,6996.10726400,1518379199999,58086861.64331321,92599,3599.95776600,29907878.20299943,0
1518379200000,8285.00000000,8342.21000000,8015.00000000,8063.88000000,4966.94891800,1518393599999,40760377.68559152,62701,2322.46408000,19071812.14271644,0
1518393600000,8063.82000000,8570.00000000,8053.00000000,8479.99000000,8080.33329800,1518407999999,67458475.86609046,90498,4300.29037800,35913850.83378722,0
1518408000000,8479.00000000,8550.00000000,8337.00000000,8473.76000000,4804.24541900,1518422399999,40621231.00307502,68333,2241.62445600,18954507.24604020,0
1518422400000,8470.01000000,8840.82000000,8457.03000000,8640.01000000,9193.85050600,1518436799999,80208295.23849900,103187,4593.51784100,40038588.57809736,0
1518436800000,8640.01000000,8774.90000000,8502.00000000,8670.00000000,6716.41367700,1518451199999,58021364.37248708,73575,3162.18649900,27327284.49062071,0
1518451200000,8669.99000000,8799.42000000,8620.00000000,8792.76000000,5349.24743400,1518465599999,46577159.45461048,65251,2719.70290800,23691786.81101233,0
1518465600000,8793.00000000,8989.00000000,8700.00000000,8903.00000000,7843.76015600,1518479999999,69554301.05961485,76816,3899.62766000,34602439.59502683,0
1518480000000,8903.00000000,8950.00000000,8640.33000000,8760.59000000,6814.37080400,1518494399999,59807142.95394632,73545,3270.46425800,28709906.26164980,0
1518494400000,8763.20000000,8786.30000000,8554.87000000,8669.39000000,5427.88974100,1518508799999,46988089.71107668,61831,2410.60758800,20869222.60631082,0
1518508800000,8656.26000000,8669.42000000,8351.00000000,8531.47000000,8785.09271600,1518523199999,74511184.91505460,87815,4006.72998500,33968781.30252462,0
1518523200000,8525.08000000,8680.00000000,8450.00000000,8489.91000000,5800.85879000,1518537599999,49708128.55509574,66276,2764.42085000,23687909.39157801,0
1518537600000,8486.05000000,8647.03000000,8486.05000000,8616.04000000,3677.96216500,1518551999999,31548145.91225409,53030,1828.86507900,15689347.20562277,0
1518552000000,8616.11000000,8725.00000000,8461.00000000,8539.90000000,4948.79874000,1518566399999,42602451.64949594,59396,2277.36792000,19605820.67161626,0
1518566400000,8535.17000000,8724.00000000,8533.00000000,8709.00000000,4445.53637700,1518580799999,38487642.10143867,63134,2294.02232400,19870068.72919870,0
1518580800000,8709.00000000,8888.85000000,8705.01000000,8870.17000000,5376.39899600,1518595199999,47369678.70616664,75124,2811.94694700,24770092.61579507,0
1518595200000,8870.17000000,8930.65000000,8757.50000000,8927.00000000,5163.13491000,1518609599999,45556109.47252651,78803,2638.57040600,23291875.01213239,0
1518609600000,8929.96000000,9350.00000000,8924.87000000,9330.08000000,13307.60390800,1518623999999,122161977.01234395,148931,6677.71612300,61267451.59680263,0
1518624000000,9329.22000000,9400.00000000,9170.00000000,9239.36000000,7252.57877800,1518638399999,67299722.38831942,93055,3368.54963400,31268458.65614470,0
1518638400000,9232.04000000,9489.60000000,9190.00000000,9449.99000000,5266.69989800,1518652799999,49251563.04743783,55850,2717.65801000,25428438.41583703,0
1518652800000,9449.98000000,9710.00000000,9301.50000000,9636.58000000,8082.55807900,1518667199999,76873010.21026175,103167,4032.53559600,38347408.86797296,0
1518667200000,9643.00000000,9817.20000000,9620.00000000,9810.01000000,6689.08478900,1518681599999,64873263.90638682,91275,3287.43521800,31888239.27682524,0
1518681600000,9810.01000000,9925.17000000,9371.56000000,9566.56000000,12804.39925300,1518695999999,123609764.24735142,136581,6170.47537600,59607040.13358687,0
1518696000000,9560.01000000,9856.61000000,9560.01000000,9811.01000000,6549.37796800,1518710399999,63662868.38854892,84755,3289.47240800,31986352.66773494,0
1518710400000,9811.01000000,10219.50000000,9742.01000000,10110.75000000,10823.63098400,1518724799999,108437763.59410544,115606,5595.93096300,56050787.37705362,0
1518724800000,10114.10000000,10167.50000000,9832.95000000,10000.09000000,7478.54564200,1518739199999,74931814.38512851,76965,3429.24933100,34375439.56039487,0
1518739200000,10000.89000000,10323.37000000,9980.00000000,10104.70000000,6414.81933400,1518753599999,65243106.49260905,71103,3186.91194000,32425888.65165784,0
1518753600000,10108.00000000,10141.50000000,9679.16000000,9688.50000000,8406.25483300,1518767999999,83528952.95706812,90812,3872.61471200,38480999.70066143,0
1518768000000,9688.50000000,9973.86000000,9666.00000000,9799.43000000,6739.05492100,1518782399999,66152263.39584062,63662,3279.66873400,32191983.11402597,0
1518782400000,9796.01000000,10132.00000000,9740.00000000,10039.98000000,6504.21431100,1518796799999,64726985.94593852,67563,3010.23324900,29956345.39868609,0
1518796800000,10035.05000000,10150.00000000,9865.00000000,10030.66000000,5669.16777700,1518811199999,56749820.16212838,61239,2586.98792900,25894385.57416655,0
1518811200000,10030.65000000,10213.30000000,9927.93000000,10159.98000000,4427.69479800,1518825599999,44702170.27030014,50931,2376.58790200,23997531.44948455,0
1518825600000,10156.07000000,10489.66000000,10050.00000000,10459.04000000,7305.96289100,1518839999999,75192698.62825777,73697,3851.10641800,39646768.62867817,0
1518840000000,10459.04000000,10760.00000000,10418.01000000,10727.91000000,7959.29771700,1518854399999,84376128.45328848,70964,3982.50246800,42210693.82295988,0
1518854400000,10727.87000000,10877.91000000,10580.00000000,10683.00000000,8235.00471300,1518868799999,88379277.33082873,81832,3920.49632800,42079610.78886566,0
1518868800000,10683.00000000,10869.00000000,10499.86000000,10731.48000000,7095.96057100,1518883199999,75861210.37422477,73210,3316.11389700,35454513.88495528,0
1518883200000,10731.48000000,10835.00000000,10674.00000000,10722.99000000,5013.95626900,1518897599999,53904563.91867284,52968,2599.20206500,27951437.59746021,0
1518897600000,10720.00000000,11075.07000000,10675.10000000,11039.55000000,6271.92624600,1518911999999,68298817.46399466,60914,3478.20361300,37886241.00271634,0
1518912000000,11039.55000000,11274.00000000,10751.50000000,10800.00000000,9106.72079200,1518926399999,100697056.58322809,84971,4461.54847000,49334799.62707524,0
1518926400000,10808.99000000,10940.00000000,10323.00000000,10589.76000000,14082.96829100,1518940799999,148908988.25956369,115739,6535.66832700,69114562.48276340,0
1518940800000,10593.62000000,10599.93000000,10080.00000000,10550.00000000,13349.98388900,1518955199999,138367734.57475781,106841,6290.51567500,65247830.48738496,0
1518955200000,10550.00000000,10850.00000000,10350.00000000,10633.73000000,9858.36000600,1518969599999,104855237.18687517,89637,4976.74658100,52918208.70211994,0
1518969600000,10620.01000000,10874.99000000,10411.71000000,10831.26000000,8047.71673800,1518983999999,85640751.86230707,77147,4183.24326600,44533143.34904788,0
1518984000000,10835.62000000,10837.10000000,10331.00000000,10383.43000000,6691.63101200,1518998399999,70953542.84329094,63199,3146.14145500,33363364.84093974,0
1518998400000,10375.01000000,10639.00000000,10270.33000000,10499.00000000,6375.82646500,1519012799999,66848578.77964753,59609,3216.91168200,33736231.93463988,0
1519012800000,10498.86000000,10843.00000000,10334.00000000,10815.62000000,5879.53683500,1519027199999,62293726.17574566,57393,2935.26009500,31115528.46164313,0
1519027200000,10815.61000000,11031.31000000,10672.01000000,10918.84000000,8631.62452800,1519041599999,93883419.92886991,71327,4332.10233200,47144348.38434367,0
1519041600000,10918.84000000,11219.00000000,10855.00000000,11171.71000000,6801.51911100,1519055999999,74899964.29881092,61389,3695.78583200,40716292.65575754,0
1519056000000,11171.71000000,11250.00000000,10881.00000000,11126.06000000,7744.96202700,1519070399999,85821065.62885958,67786,3763.19192300,41711579.62525567,0
1519070400000,11126.17000000,11212.00000000,11005.00000000,11153.00000000,5397.94816500,1519084799999,60019807.87113247,49378,2676.62526500,29769704.37631284,0
1519084800000,11147.11000000,11516.51000000,11141.00000000,11424.10000000,9097.96099000,1519099199999,103737019.88833504,69490,4721.46901400,53817653.07774087,0
1519099200000,11424.10000000,11650.00000000,11379.99000000,11535.00000000,6119.69032600,1519113599999,70407873.06093531,57566,3247.89095200,37376756.11681406,0
1519113600000,11530.92000000,11585.00000000,11156.00000000,11400.00000000,8485.45597100,1519127999999,96297247.00940853,74657,4037.98665700,45818894.21281458,0
1519128000000,11408.88000000,11595.00000000,11378.00000000,11516.99000000,5071.93007700,1519142399999,58260054.55578612,52168,2574.14252200,29577116.14442431,0
1519142400000,11517.00000000,11748.01000000,11494.29000000,11668.00000000,7241.33963200,1519156799999,84292005.62932771,73595,3872.36988400,45075110.87589998,0
1519156800000,11668.00000000,11786.01000000,11100.59000000,11200.99000000,12136.97729200,1519171199999,138579032.09916610,104721,5757.63278100,65815371.58642543,0
1519171200000,11195.07000000,11304.03000000,10811.70000000,10915.34000000,15536.14564000,1519185599999,171448241.20989475,124712,7445.67240700,82187750.26004716,0
1519185600000,10919.00000000,11140.00000000,10620.00000000,11125.00000000,10734.18220600,1519199999999,116588493.87309509,88763,5211.58079600,56613335.62067395,0
1519200000000,11128.00000000,11185.19000000,10850.00000000,10948.00000000,6891.12062000,1519214399999,75816443.03989457,62862,3247.44536500,35733026.35115261,0
1519214400000,10948.02000000,11109.00000000,10407.09000000,10540.31000000,13297.64693800,1519228799999,141974245.51874543,96444,6105.68601900,65204965.61569442,0
1519228800000,10542.64000000,10675.51000000,10312.12000000,10385.50000000,11935.41760400,1519243199999,125049683.21158444,91095,5771.95895900,60496745.74068516,0
1519243200000,10385.50000000,10562.00000000,10200.00000000,10437.60000000,9719.30574600,1519257599999,100660023.63897178,78464,4555.73045600,47200741.07829074,0
1519257600000,10439.02000000,10799.00000000,10296.00000000,10711.84000000,8119.95712900,1519271999999,86133029.44053874,64372,4180.85035600,44379830.60612881,0
1519272000000,10711.84000000,10933.44000000,10520.00000000,10600.00000000,7929.57954000,1519286399999,85225242.36370796,67629,3978.34238800,42758894.34104502,0
1519286400000,10606.99000000,10670.00000000,10076.00000000,10259.87000000,12298.25206400,1519300799999,126736539.84793199,89452,5745.48349500,59224856.69858792,0
1519300800000,10260.00000000,10318.00000000,9711.00000000,9980.98000000,20953.44133500,1519315199999,208052729.16161359,135930,10237.62754000,101648832.41885040,0
1519315200000,9972.12000000,10048.33000000,9679.00000000,10027.70000000,10725.33081900,1519329599999,106003958.36412669,86867,5376.05788500,53166441.17614286,0
1519329600000,10027.71000000,10127.00000000,9789.00000000,9811.04000000,7033.60559600,1519343999999,69854874.69166899,62023,3510.93596000,34888586.39175148,0
1519344000000,9815.55000000,9825.91000000,9570.19000000,9807.89000000,10060.30570800,1519358399999,97419804.28361110,77135,4896.42116200,47427312.08752396,0
1519358400000,9802.14000000,9989.00000000,9656.00000000,9865.66000000,9112.57718100,1519372799999,89607646.81872450,73411,4712.44655100,46353949.09523546,0
1519372800000,9865.67000000,10230.00000000,9857.34000000,10180.06000000,10914.10644600,1519387199999,109624040.21288931,86723,5456.67823500,54807131.18542882,0
1519387200000,10180.06000000,10435.00000000,10088.10000000,10292.00000000,10982.84926700,1519401599999,112735693.25975219,82595,5263.46130500,54035627.17402429,0
1519401600000,10292.00000000,10300.92000000,10004.09000000,10033.00000000,9089.17118000,1519415999999,91984517.64908772,77128,4223.75106400,42751451.55890804,0
1519416000000,10037.90000000,10230.00000000,9857.75000000,10131.04000000,7043.69258800,1519430399999,70429051.24691169,70488,3478.25305100,34796221.97185060,0
1519430400000,10131.04000000,10468.00000000,10081.41000000,10400.00000000,6591.55170800,1519444799999,68108941.90324579,58913,3296.57237800,34056946.07719034,0
1519444800000,10395.74000000,10496.97000000,9938.98000000,10119.16000000,8360.10708900,1519459199999,85543919.49007785,59606,3851.87665800,39450437.79030261,0
1519459200000,10119.13000000,10155.00000000,9669.94000000,9757.00000000,8044.81209200,1519473599999,79656330.25351801,62158,3321.54055100,32897566.37167435,0
1519473600000,9757.00000000,9839.00000000,9556.00000000,9752.07000000,7026.97427800,1519487999999,68263495.17132671,52849,3156.83370500,30680209.32558105,0
1519488000000,9751.62000000,9821.96000000,9515.00000000,9570.00000000,4626.45414200,1519502399999,44687967.86191210,45269,2194.32351500,21201106.61900441,0
1519502400000,9570.00000000,9737.00000000,9352.00000000,9694.51000000,6238.25699000,1519516799999,59357931.96795742,59123,2825.72415400,26878617.26796473,0
1519516800000,9694.51000000,9779.00000000,9487.00000000,9559.01000000,4066.78394900,1519531199999,39187370.80236234,39700,2124.89773100,20487510.12318231,0
1519531200000,9558.78000000,9847.00000000,9534.50000000,9727.30000000,4408.05799100,1519545599999,42928882.02658658,39493,2365.89749600,23036396.99126011,0
1519545600000,9722.64000000,9787.60000000,9534.82000000,9665.99000000,4486.20914200,1519559999999,43289939.71451334,34603,2181.81154500,21062413.30804082,0
1519560000000,9663.98000000,9700.00000000,9300.00000000,9390.00000000,6595.83401200,1519574399999,62340932.49732029,46467,2860.96557300,27035368.87642025,0
1519574400000,9390.00000000,9512.00000000,9274.80000000,9473.09000000,4783.95206500,1519588799999,44944869.07337692,37490,2480.34116800,23316102.91930397,0
1519588800000,9470.75000000,9670.00000000,9432.34000000,9590.00000000,4032.68042700,1519603199999,38594605.01192669,35814,1942.74802000,18587747.23061399,0
1519603200000,9590.00000000,9754.98000000,9510.06000000,9590.00000000,3768.86461100,1519617599999,36358574.70322679,32594,1923.83611400,18565557.97358011,0
1519617600000,9584.72000000,9676.00000000,9379.01000000,9454.49000000,3687.88550600,1519631999999,35168681.55953705,31597,1619.61509100,15450204.86905974,0
1519632000000,9454.49000000,9745.83000000,9350.00000000,9715.99000000,5066.72838700,1519646399999,48440034.58013176,41732,2450.53646200,23433292.57979585,0
1519646400000,9708.00000000,10344.00000000,9640.01000000,10260.92000000,12005.28686200,1519660799999,121181650.03682021,91806,6064.62769800,61188045.35254560,0
1519660800000,10261.00000000,10400.00000000,10121.00000000,10238.62000000,5706.65758100,1519675199999,58442352.56325756,48759,2720.14915200,27867078.84814399,0
1519675200000,10235.94000000,10444.32000000,10160.00000000,10324.00000000,4642.86980900,1519689599999,47967966.29547847,38788,2267.00418900,23431823.76449077,0
1519689600000,10321.00000000,10419.70000000,10121.00000000,10270.00000000,4556.64246600,1519703999999,46703423.59211260,34099,2125.23110200,21787354.71566627,0
1519704000000,10270.00000000,10650.00000000,10217.00000000,10600.00000000,5191.21605000,1519718399999,53878375.45797101,35951,2750.31664100,28544170.97090234,0
1519718400000,10600.00000000,10780.00000000,10556.91000000,10695.00000000,6876.34964500,1519732799999,73467269.13360176,53100,3460.16105500,36969107.91282819,0
1519732800000,10698.97000000,10870.00000000,10463.18000000,10568.01000000,7593.74308200,1519747199999,81040795.58673270,54537,3605.17831400,38508172.33595820,0
1519747200000,10570.00000000,10769.00000000,10559.32000000,10697.00000000,3408.70525400,1519761599999,36258352.46238207,32874,1714.63827700,18239328.95173508,0
1519761600000,10697.00000000,10792.40000000,10560.01000000,10569.04000000,3078.72862600,1519775999999,32947154.90866561,29981,1531.55834900,16402336.56867773,0
1519776000000,10584.33000000,10977.95000000,10551.00000000,10919.90000000,4494.99721700,1519790399999,48515274.78497065,39211,2293.95601100,24755398.69094516,0
1519790400000,10915.03000000,11098.00000000,10669.00000000,10748.86000000,7095.42371000,1519804799999,77235359.17640698,56795,3312.62398800,36064281.76410201,0
1519804800000,10741.01000000,10828.00000000,10476.28000000,10570.95000000,6099.79143700,1519819199999,64621436.75898593,52408,2851.58510900,30217464.89399710,0
1519819200000,10574.13000000,10619.35000000,10375.54000000,10506.85000000,4978.68400800,1519833599999,52192087.66752907,47774,2361.14873800,24750904.53392424,0
1519833600000,10505.00000000,10570.89000000,10400.00000000,10560.02000000,3348.34332600,1519847999999,35092753.37613437,36643,1645.58926100,17256938.60709662,0
1519848000000,10563.79000000,10722.00000000,10300.00000000,10326.76000000,4783.74408400,1519862399999,50257784.36664825,45055,1947.94322300,20492213.61189992,0
1519862400000,10325.64000000,10464.99000000,10240.00000000,10356.03000000,3901.72953200,1519876799999,40373744.59932130,35727,1806.53971100,18707880.59439921,0
1519876800000,10356.01000000,10592.85000000,10335.96000000,10549.33000000,3245.15762500,1519891199999,33917318.99928642,32170,1589.53785000,16611991.00999391,0
1519891200000,10549.96000000,10745.00000000,10549.96000000,10671.93000000,3990.37689400,1519905599999,42546634.41402801,37127,2133.49611800,22753195.49597853,0
