o,h,l,c,v,qav,num_trades
8915.08,9038.0,8915.08,8979.52,4278.834839,38422925.90646354,28145.0
8986.97,9114.59,8971.01,9071.48,4826.492814,43753745.4850608,36072.0
9071.48,9115.26,8970.2,9039.06,4428.481888,40049124.95377413,27277.0
9039.05,9170.02,9033.27,9145.0,4182.880683,38097682.98754303,26700.0
9145.0,9217.3,9090.3,9170.15,4681.341349,42855028.39150873,33266.0
9170.15,9180.0,9031.0,9155.0,4925.024851,44857956.77507276,36770.0
9158.18,9172.27,9068.5,9138.94,3409.07343,31111463.6366037,27159.0
9135.0,9268.0,9108.47,9247.84,4496.74176,41450577.01361093,37086.0
9247.81,9295.0,9188.02,9250.9,4459.82667,41224065.0460087,32917.0
9253.92,9315.68,9168.4,9249.86,5557.588436,51334031.57674387,43390.0
9249.43,9264.27,9170.0,9224.75,4489.593131,41372437.77287977,30746.0
9220.0,9490.6,9207.39,9442.28,8128.640479,76289980.28200315,60754.0
9442.0,9779.0,9428.38,9666.01,10766.177997,103669392.48110296,77499.0
9670.0,9844.0,9614.01,9750.0,5366.561575,52138458.06840606,37275.0
9750.0,9750.0,9520.85,9580.0,6409.708869,61639509.70153697,41830.0
9580.0,9733.0,9572.0,9697.99,3601.074651,34773397.03975274,25871.0
9697.98,9830.04,9656.01,9765.0,5922.371393,57747044.6511182,43698.0
9760.33,9789.3,9570.1,9614.67,5768.624542,55829597.42949524,41251.0
9614.67,9711.0,9575.0,9671.23,4076.136702,39347297.7204439,29111.0
9671.23,9777.14,9655.0,9713.99,2903.672722,28229151.09081729,28404.0
9714.0,9889.45,9682.0,9830.32,4377.303012,42914828.39300308,34939.0
9830.32,9888.3,9784.89,9811.84,3308.602616,32539640.8014759,31010.0
9810.7,9972.0,9799.01,9900.0,4507.50026,44597755.85661201,38941.0
9900.56,10020.0,9890.0,9929.99,5565.243536,55442873.87228473,45215.0
9929.99,9970.89,9850.0,9870.0,3631.802712,35969916.80523362,31174.0
9867.04,9888.88,9730.01,9864.0,3599.566209,35342547.77785558,30797.0
9863.99,9970.0,9854.0,9895.99,3222.899243,31971345.04949085,30714.0
9897.0,9930.76,9576.41,9724.0,7090.744596,68897189.65921894,61564.0
9724.53,9724.53,9488.88,9539.94,5797.244132,55678943.51129935,42507.0
9536.98,9625.45,9417.03,9513.93,5712.246451,54491415.989125,42670.0
9513.93,9650.0,9505.41,9548.01,3414.141986,32750303.19373714,28548.0
9548.01,9682.28,9531.01,9659.01,2453.075151,23570222.90071889,23306.0
9661.02,9689.67,9252.0,9350.02,8568.07833,80346873.77771614,63568.0
9351.77,9390.79,9258.0,9324.25,4546.608278,42453760.11389722,31074.0
9319.99,9434.8,9268.88,9339.0,5535.907897,51697901.87299097,36133.0
9335.88,9382.0,9181.0,9365.28,6752.84035,62830903.26658334,39589.0
9365.7,9465.64,9341.04,9430.49,4592.129242,43129145.72760645,32420.0
9432.79,9462.79,9269.46,9365.0,3792.075915,35557376.68303534,27970.0
9365.0,9475.7,9358.16,9444.0,3650.241134,34413191.24842399,24973.0
9445.6,9445.7,9305.0,9370.0,3421.757913,32063960.8177926,32145.0
9370.0,9414.4,9185.0,9198.0,5677.687238,52781013.14397882,38505.0
9200.0,9200.01,9060.54,9199.6,6329.076532,57809565.58418941,44102.0
9199.64,9271.0,9080.0,9255.01,3750.829507,34433472.40778706,25806.0
9255.0,9257.0,9163.0,9187.56,2704.239565,24916952.48476323,23628.0
9178.0,9199.0,8984.93,9032.08,6090.027297,55336347.4051035,42237.0
9025.81,9099.0,8965.0,9033.12,4515.19538,40839501.45676293,30242.0
9032.0,9272.0,9026.0,9258.13,4476.594087,41010677.49224054,32251.0
9258.65,9338.0,9240.12,9290.0,4209.944628,39124222.96198036,31707.0
9294.0,9390.0,9264.0,9289.25,3534.765977,32958830.51135408,30724.0
9289.29,9344.0,9231.0,9310.0,2846.99753,26467202.46081836,25176.0
9310.0,9376.0,9280.88,9344.89,3652.684723,34093425.93653099,24504.0
9340.49,9389.7,9260.0,9369.0,3466.14643,32351032.9223211,26992.0
9362.47,9395.12,9315.0,9344.0,3208.465819,30020598.90445148,25483.0
9344.0,9395.0,9323.0,9350.0,3239.714561,30326234.57833993,27768.0
9350.04,9380.86,9052.96,9085.0,6763.474066,62012487.78541609,70799.0
9085.0,9131.0,8970.0,9002.2,4724.578119,42791222.46855704,45529.0
9002.21,9006.99,8850.0,8918.86,6257.7396,55801954.66424432,51737.0
8916.23,9016.8,8670.2,8723.0,10372.673814,91513522.265811,64106.0
8710.34,8831.0,8582.5,8594.98,10304.723859,89948283.07819903,75067.0
8594.98,8668.14,8462.0,8577.42,9584.451135,82035992.94223855,77822.0
8575.21,8684.0,8540.0,8600.96,4662.41906,40175668.99810998,40429.0
8596.56,8634.0,8341.0,8400.0,7045.040593,59384384.53301271,56377.0
8405.94,8476.36,8345.0,8385.03,4196.007025,35351719.29488048,33347.0
8386.68,8438.0,8153.0,8311.0,9235.414056,76394975.80675171,76201.0
8311.0,8588.0,8160.0,8524.02,9129.853711,76997026.47851452,60574.0
8524.02,8646.88,8280.0,8313.13,8458.261736,71787498.93481237,65289.0
8319.97,8500.03,8250.0,8480.02,5433.949903,45394747.81167005,42648.0
8483.4,8540.11,8324.01,8465.94,3787.834379,31973897.53350159,32246.0
8475.44,8524.0,8346.51,8433.0,3062.497702,25802594.47793732,27300.0
8433.0,8508.99,8298.0,8459.0,3557.402289,29915034.87269442,31614.0
8458.0,8610.0,8379.99,8555.0,4592.784606,39161011.5559177,37044.0
8555.0,8657.99,8505.99,8625.5,4632.674459,39804654.91033946,38706.0
8625.5,8700.96,8547.0,8632.0,5535.573,47789808.38911355,46063.0
8632.0,8763.36,8620.03,8679.71,4251.937306,36982578.87435306,34863.0
8679.71,8709.93,8365.0,8390.0,7190.418758,61484443.63304009,44914.0
8383.26,8430.0,8277.0,8376.33,5513.193183,46048256.98641009,37576.0
8376.33,8448.0,8313.0,8415.01,4470.212981,37508437.2018405,35492.0
8415.02,8823.99,8300.0,8789.12,10850.507782,93727086.52083828,76456.0
8789.12,8813.53,8685.74,8747.49,4162.469998,36424159.50568311,43694.0
8747.45,8879.99,8593.11,8663.34,5202.863831,45391228.382279,54599.0
8663.37,8762.46,8611.0,8716.44,3379.771456,29378324.01114766,32575.0
8710.1,8788.0,8678.13,8745.9,3151.443308,27517016.38935493,32409.0
8745.45,8859.99,8640.96,8760.0,4663.122009,40797266.95927517,56379.0
8759.48,8793.84,8456.0,8517.01,7481.258463,64285440.44165931,92239.0
8513.08,8588.64,8427.0,8554.99,5920.55729,50408226.96868351,88179.0
8555.0,8560.0,8401.3,8462.0,3530.80361,29954756.29154858,58598.0
8462.0,8488.0,8083.01,8140.0,8563.767468,70685418.05672254,75843.0
8138.03,8249.99,8136.1,8216.22,4622.128792,37890894.68506332,31568.0
8216.22,8417.87,8162.72,8355.0,4712.379046,39142756.9356195,44005.0
8355.0,8387.0,8109.73,8265.0,6239.685198,51425682.66692123,64356.0
8265.0,8352.19,8193.19,8218.22,4520.392597,37421270.57199381,49553.0
8227.17,8351.91,8205.0,8330.0,2472.365807,20490529.51375523,35517.0
8330.0,8464.0,8305.03,8352.0,5061.388961,42349322.97644506,57110.0
8349.99,8372.31,8200.0,8239.5,3224.400558,26801776.56638808,46744.0
8246.72,8320.91,8230.0,8296.98,2560.759459,21196811.3677779,39522.0
8296.98,8354.0,8230.01,8302.0,3023.656981,25094069.53000864,44104.0
8302.0,8334.24,8101.0,8172.0,4517.412664,37124105.42935143,63955.0
8172.0,8241.91,7979.0,8041.46,7052.226176,56922953.4710708,59345.0
8038.82,8058.97,7911.9,7995.0,5644.696019,45046996.55693928,41105.0
7995.0,8172.05,7955.24,8093.44,3973.989131,31963619.24653573,31846.0
8093.44,8155.0,8051.0,8103.96,3406.873423,27635411.7034034,30919.0
8110.04,8139.79,8030.0,8109.99,3718.093167,30068579.74759143,29908.0
8106.03,8273.21,8070.93,8231.1,4296.716564,35103844.4856591,30242.0
8231.1,8270.93,8196.92,8239.81,2435.789947,20051929.117658,19893.0
8238.01,8256.99,8143.53,8224.4,3053.487203,25054544.40330314,21891.0
8224.39,8248.73,8095.73,8158.0,2835.728327,23269718.80419268,18668.0
8155.85,8372.86,8130.0,8366.08,2588.173404,21313175.58982845,21730.0
8372.83,8390.8,8280.0,8310.0,3885.640649,32351114.69681292,30764.0
8310.0,8325.57,8261.0,8305.37,2169.029576,17980471.48023495,18182.0
8305.37,8312.0,8165.0,8233.49,2661.365117,21909750.43472369,22950.0
8233.49,8295.0,8163.9,8246.02,2770.647524,22807151.70687092,22811.0
8246.01,8285.22,8223.17,8263.03,1944.869523,16059520.3410679,17984.0
8263.03,8386.0,8252.5,8340.88,3403.879263,28366605.32576708,25324.0
8340.88,8395.0,8291.0,8389.0,3338.027841,27853507.1945074,22177.0
8389.48,8558.0,8389.0,8528.0,5555.569371,47229955.00803966,43216.0
8528.01,8609.0,8479.0,8526.98,2944.063587,25123814.17313985,29753.0
8526.97,8556.54,8441.58,8501.0,3078.631406,26175550.30645386,28188.0
8500.0,8595.31,8480.01,8540.0,3525.628166,30071199.37566585,34144.0
8540.0,8543.58,8419.61,8469.98,3815.142847,32325554.53090524,35373.0
8469.99,8505.2,8350.0,8396.01,5067.285308,42666953.59459305,38982.0
8396.01,8408.7,8305.0,8368.18,3581.8276,29956505.13542759,27108.0
8368.18,8449.11,8351.2,8381.24,2448.081159,20554911.87830393,20363.0
8386.89,8400.18,8251.23,8324.94,3320.929293,27601372.85550343,24256.0
8324.94,8368.34,8269.2,8322.0,3152.986792,26197323.42437488,22743.0
8322.98,8325.0,8191.41,8202.21,3525.556685,29094322.34291369,25846.0
8205.01,8262.0,8145.0,8232.0,4339.739983,35610190.40136323,29448.0
8232.0,8261.0,8155.2,8171.09,2670.563335,21912872.64184533,31659.0
8171.03,8195.3,7935.11,7977.11,6701.12677,53919350.77154036,58202.0
7977.12,8031.9,7860.0,7956.0,5307.451739,42059441.4462906,39389.0
7956.0,7961.28,7805.0,7838.0,5064.300969,39951372.98038126,35259.0
7838.0,7909.69,7783.0,7834.0,6107.472624,47841059.9237207,48124.0
7839.96,7938.84,7641.0,7691.0,6628.644256,51756815.33382113,49042.0
7693.3,7696.11,7425.0,7589.99,13262.092345,100130025.3247938,85600.0
7590.85,7659.92,7440.97,7501.95,6540.704841,49499334.6317386,49398.0
7501.95,7644.89,7496.09,7604.35,4652.264122,35291033.09813141,34364.0
7604.35,7730.73,7521.98,7542.02,5467.725728,41878987.18491024,37483.0
7547.94,7560.0,7266.99,7364.99,9636.978849,71056613.63905703,60205.0
7361.98,7589.0,7268.0,7576.06,7497.356014,56146890.22544716,45183.0
7576.08,7630.0,7444.0,7579.58,6114.817703,46107186.51456667,40637.0
7579.58,7640.79,7462.91,7575.01,4476.304179,33805667.84598794,35822.0
7578.99,7647.79,7503.93,7591.96,4271.018414,32339462.87496982,34238.0
7590.0,7649.55,7361.01,7420.43,6396.844335,47927595.34518067,42138.0
7419.67,7489.26,7308.15,7463.97,4906.628156,36355649.15854302,44399.0
7460.0,7542.99,7416.0,7500.02,3908.575103,29258390.08622045,36315.0
7500.02,7505.0,7353.33,7416.01,4159.667639,30906488.55937221,45628.0
7417.02,7505.0,7344.35,7457.0,3097.222993,22961999.94521744,36307.0
7456.99,7469.0,7398.18,7435.46,2209.717817,16417188.67997536,30899.0
7437.83,7620.0,7357.4,7550.0,3551.490919,26558753.16359572,31610.0
7549.99,7574.78,7500.2,7528.68,2634.81325,19865417.66901094,37014.0
7528.69,7553.11,7462.2,7542.77,3084.199536,23198253.05652406,29937.0
7540.18,7569.38,7505.57,7533.35,2836.302144,21390196.6789299,33111.0
7533.35,7620.0,7300.0,7333.96,5147.562405,38206417.21099292,49773.0
7334.0,7340.06,7231.11,7297.95,3966.152531,28883647.37005509,46291.0
7297.95,7380.0,7240.0,7314.66,2575.963229,18804531.22331008,34477.0
7314.61,7394.4,7240.0,7334.0,2990.610915,21896170.77146954,26890.0
7334.0,7367.98,7274.05,7342.0,2851.107737,20869051.7924211,31490.0
7342.0,7400.0,7255.0,7287.5,3819.151404,27923660.35709636,34677.0
7289.98,7375.62,7281.22,7338.99,2503.959699,18333556.98366488,24516.0
7338.99,7437.0,7301.0,7374.98,3428.801025,25251144.6981464,28604.0
7374.99,7386.06,7159.1,7215.0,7766.710093,56288248.95503247,65672.0
7220.45,7235.8,7178.18,7191.65,3349.064077,24152136.1362635,32905.0
7196.74,7300.0,7148.16,7220.12,4575.45695,33123931.41035122,38799.0
7223.98,7246.45,7175.23,7214.99,2998.503432,21617254.33887207,28320.0
7215.0,7242.99,7058.02,7099.0,5100.903386,36356278.72714246,39092.0
7099.0,7132.1,7032.95,7115.99,4825.928702,34239416.08698082,29538.0
7116.0,7161.43,7042.03,7154.01,5536.177543,39324072.04658679,32161.0
7155.0,7483.78,7094.7,7405.61,10296.442778,74803020.14591113,50481.0
7403.98,7476.41,7382.12,7430.53,7731.489847,57414388.6037696,50190.0
7430.53,7540.0,7408.0,7473.01,5700.177945,42547627.02559711,36369.0
7473.0,7533.35,7401.02,7461.29,5316.995015,39742120.00402232,38620.0
7467.98,7569.0,7442.0,7486.01,5565.389291,41768444.15255656,42236.0
7486.01,7530.01,7418.0,7491.12,4133.584922,30936299.22326756,33564.0
7489.05,7548.0,7436.49,7518.51,4745.787454,35566383.99761816,37908.0
7518.51,7549.0,7290.0,7324.81,8082.41814,59956737.70812891,64966.0
7324.81,7352.77,7260.5,7314.98,5358.238235,39166567.72634467,39143.0
7314.99,7399.0,7313.0,7375.96,4156.165581,30562461.24157457,24262.0
7382.07,7382.07,7327.51,7370.24,4457.762129,32789389.72977656,32700.0
7372.18,7600.18,7365.0,7558.98,6495.720735,48765628.37336932,42663.0
7555.55,7576.49,7484.08,7531.97,4990.395639,37619991.73255262,45991.0
7531.0,7586.15,7486.15,7558.63,4606.914443,34756713.26469517,47760.0
7555.06,7699.0,7525.08,7544.9,5241.271985,39710494.11140415,53196.0
7544.9,7575.0,7420.23,7485.01,4983.998171,37375362.62233487,52089.0
7485.01,7538.0,7454.35,7495.13,4160.378149,31202314.51723037,46194.0
7495.13,7608.55,7455.48,7572.09,4890.535346,36790978.06482252,46410.0
7572.09,7599.99,7361.39,7361.39,5933.216361,44689444.32919827,54088.0
7361.49,7461.06,7355.54,7447.3,5386.266853,39963533.84776745,53616.0
7447.3,7461.08,7388.03,7440.14,3750.136594,27886318.05863879,57821.0
7440.14,7540.0,7396.0,7521.01,4138.590775,30925923.3054249,44940.0
7521.01,7533.0,7437.0,7500.0,3732.646415,27974623.46481043,47939.0
7500.0,7685.0,7465.53,7641.0,4894.634117,37071332.2804133,47031.0
7641.0,7695.17,7612.0,7652.28,5262.619083,40279531.06670114,54662.0
7650.0,7697.33,7590.67,7623.1,4849.500964,37049711.43135263,52449.0
7623.09,7672.0,7592.77,7665.0,4608.464654,35225962.98211719,42675.0
7664.99,7672.0,7607.65,7640.03,3372.824986,25769286.46525793,45375.0
7636.81,7676.12,7600.0,7643.1,3712.452876,28381434.16156163,43038.0
7645.23,7786.69,7625.0,7720.0,4633.154524,35629054.02468076,52571.0
7720.0,7776.25,7695.5,7714.85,5120.157359,39605943.2417951,66536.0
7714.85,7750.26,7680.06,7730.01,4429.310377,34175641.01449789,63191.0
7731.0,7739.97,7636.21,7699.57,5393.804494,41474307.88441466,79969.0
7699.58,7729.0,7672.36,7714.26,4216.279321,32470996.52653505,44331.0
7714.26,7760.52,7665.32,7690.0,4411.220582,33993175.08986221,64549.0
7688.99,7707.0,7568.0,7597.7,6223.270341,47520493.20883575,72339.0
7597.7,7628.98,7484.25,7505.0,7312.846478,55379796.00764503,69398.0
7505.0,7538.99,7446.5,7496.99,5395.244612,40437776.55413112,45082.0
7496.99,7515.0,7447.0,7494.99,4825.258593,36122925.01433583,28075.0
7494.99,7548.82,7459.0,7487.0,4090.994509,30712885.31220588,27560.0
7487.0,7518.8,7376.21,7417.36,5090.941305,37869768.23819941,37849.0
7417.36,7455.94,7367.83,7412.01,4866.951874,36076814.1858618,34146.0
7412.01,7470.0,7386.7,7428.88,4988.372156,37068393.92216783,35072.0
7422.1,7594.0,7358.0,7577.09,5458.911206,40617801.37060622,38221.0
7577.09,7679.49,7533.98,7621.01,7226.423544,54934237.80616293,53670.0
7620.01,7650.0,7570.33,7625.0,4091.373299,31155132.12958245,37907.0
7626.64,7647.77,7583.0,7595.0,3900.881977,29710520.50221048,40474.0
7595.0,7690.52,7557.0,7619.15,4444.690336,33860153.46117664,40725.0
7619.15,7638.0,7568.53,7619.0,4419.82224,33624601.15465639,39964.0
7615.02,7680.0,7600.99,7650.5,4769.845146,36425786.1002569,40960.0
7650.51,7669.0,7467.05,7526.87,5436.778376,40941140.55693147,54847.0
7523.1,7699.0,7502.02,7658.84,4257.973823,32444456.00496461,40603.0
7658.79,7765.0,7647.84,7722.28,4808.385649,37093941.40450747,39089.0
7726.9,7730.0,7660.83,7708.31,4178.777694,32205060.3715007,31931.0
7708.31,7742.0,7675.0,7696.23,5048.752565,38887391.27498701,41725.0
7695.02,7740.9,7651.21,7691.43,3714.094828,28591123.21310426,43155.0
7690.38,7735.0,7673.0,7695.12,3834.114051,29518371.43767262,39918.0
7695.16,7700.0,7620.0,7691.08,3478.102415,26653169.14022751,48368.0
7691.08,7703.5,7630.0,7630.5,3504.165718,26877984.70294277,49120.0
7630.49,7654.98,7596.0,7627.88,4766.855398,36369814.85566784,55638.0
7627.88,7638.64,7536.0,7558.99,4516.549359,34243369.59164091,76169.0
7558.99,7651.0,7531.0,7627.51,4616.118938,34931786.7712161,46831.0
7633.57,7668.0,7603.7,7641.13,3295.680496,25181091.06965719,40597.0
7641.12,7664.43,7595.0,7603.44,2697.434762,20600111.40855985,53379.0
7603.44,7683.98,7601.22,7661.15,2848.039552,21773883.91290402,33463.0
7662.68,7682.08,7640.0,7649.01,1992.728616,15265276.89880318,31795.0
7652.22,7666.66,7610.98,7635.01,2895.425938,22118300.36714378,41303.0
7635.01,7650.0,7566.0,7610.0,3690.958393,28063709.16425883,65506.0
7607.21,7624.0,7563.3,7613.86,3032.753554,23030476.30971563,58913.0
7610.27,7629.94,7450.0,7491.73,4879.979123,36919506.75994957,47991.0
7491.73,7491.73,7252.86,7261.03,8427.782132,61789037.39698474,133094.0
7261.03,7315.41,7168.79,7185.53,5260.66715,38249851.46673183,67074.0
7185.53,7250.43,7165.72,7235.1,5328.424062,38464100.49837295,56478.0
7235.1,7293.21,7170.14,7228.78,4617.608062,33409680.01536202,36226.0
7228.78,7244.07,6622.81,6839.0,17704.206916,121458998.30494636,116706.0
6839.78,6841.35,6630.0,6764.99,11003.33171,73967086.88068268,61510.0
6765.0,6826.0,6669.01,6768.6,7125.47448,48105225.3342489,36769.0
6768.6,6795.55,6610.0,6625.0,4855.526781,32681387.48713355,29951.0
6625.0,6824.67,6618.03,6770.56,5925.717043,40021534.47388657,31691.0
6770.62,6779.69,6634.77,6682.0,5569.197366,37398717.4018358,37715.0
6679.48,6783.5,6657.75,6747.65,5582.161584,37531633.74901239,31729.0
6747.67,6922.0,6711.0,6872.0,5494.085049,37318184.41165405,35587.0
6872.0,6890.51,6770.63,6811.0,5540.434096,37913163.78707141,36548.0
6810.99,6847.53,6802.41,6825.0,3929.933087,26817550.78384065,25929.0
6825.73,6872.68,6800.0,6831.7,4276.757739,29221409.32276608,26708.0
6831.68,6834.01,6681.85,6760.0,6055.511646,40817332.43695962,37574.0
6760.0,6761.55,6435.0,6497.97,9782.849137,64538262.64148686,58557.0
6494.61,6576.61,6450.0,6530.0,7136.725486,46480081.82909887,39342.0
6530.0,6567.5,6520.0,6537.63,4466.481786,29235029.16351563,24376.0
6541.31,6627.6,6501.01,6537.44,4486.101143,29443135.6893894,27042.0
6540.99,6562.0,6333.0,6447.01,11080.051679,71330698.00351492,65392.0
6447.01,6487.96,6335.03,6366.31,7635.977451,49117978.47722231,42224.0
6366.31,6408.32,6118.68,6273.87,13500.596798,84773526.6120195,74934.0
6274.0,6346.88,6219.0,6292.78,5016.309243,31495313.71667946,32549.0
6292.78,6523.69,6260.0,6497.05,7095.068914,45345173.75670723,42617.0
6502.75,6513.74,6425.01,6477.59,5121.516772,33148127.94254989,27610.0
6479.48,6556.77,6466.25,6528.0,6524.184847,42426648.14724186,37703.0
6529.71,6535.9,6275.16,6344.35,8246.12261,52850684.0329432,45625.0
6344.35,6720.0,6344.35,6642.0,11753.880712,77244590.5229203,69459.0
6642.88,6700.0,6580.3,6635.98,5737.356982,38059584.38176746,33370.0
6638.67,6644.98,6551.11,6602.12,5010.353372,33043167.51023425,30291.0
6602.11,6620.0,6525.01,6571.47,4281.13089,28127813.59088049,26991.0
6563.47,6666.66,6445.0,6525.0,6779.328279,44460440.22404854,37604.0
6530.47,6554.21,6468.59,6538.9,4821.427451,31382938.81028936,29255.0
6542.22,6620.0,6501.0,6536.8,3756.763215,24588851.70305862,26428.0
6539.05,6541.55,6362.31,6388.9,5369.326698,34588884.30702827,34369.0
6380.01,6458.28,6370.0,6399.02,3217.303072,20642861.68480045,20526.0
6399.04,6481.05,6397.0,6457.69,3885.57183,25042012.38539878,19542.0
6457.69,6511.5,6419.1,6447.0,3521.645491,22753370.50600982,23330.0
6448.97,6468.3,6320.86,6358.96,4121.188046,26377724.49459977,30037.0
6358.97,6560.0,6329.0,6488.19,4662.218772,30246074.06806899,29597.0
6488.21,6550.85,6463.74,6483.98,2869.313936,18697990.55520371,17438.0
6482.5,6550.0,6480.99,6540.0,2660.871024,17353446.98686267,16399.0
6538.0,6551.52,6499.79,6527.79,2695.147395,17579242.71224255,16110.0
6527.82,6589.03,6490.0,6508.01,3582.016776,23359020.49349728,23357.0
6511.47,6529.54,6435.0,6516.59,3878.762891,25150205.71121234,26597.0
6516.6,6560.0,6485.0,6523.81,3626.133188,23612816.86588818,22743.0
6521.83,6526.46,6422.0,6449.61,3404.316414,22065985.99329584,24553.0
6444.06,6467.43,6380.0,6415.5,3986.764215,25587666.08074481,23425.0
6415.5,6448.0,6380.01,6431.1,3858.666315,24774457.36277675,20097.0
6431.1,6500.0,6385.0,6418.26,4821.14946,31071175.31503747,28595.0
6419.63,6480.83,6401.42,6460.57,4119.177269,26496310.96303087,24543.0
6458.01,6794.38,6450.0,6694.63,10934.922623,73117908.92557617,60446.0
6694.62,6733.0,6689.0,6712.46,4100.755113,27522925.31281283,23667.0
6711.39,6730.0,6656.5,6683.0,2335.671988,15633102.72871029,16864.0
6684.0,6715.37,6665.0,6699.01,3673.038753,24582840.93730346,21074.0
6700.0,6779.6,6679.0,6726.11,5132.396539,34489825.86828908,33803.0
6726.11,6841.74,6718.09,6739.04,6788.843625,45895936.88287745,45287.0
6739.04,6749.0,6653.0,6742.03,4880.823236,32732410.53611862,27690.0
6742.03,6751.0,6682.33,6741.21,1500.647002,10085976.84083611,15772.0
6740.0,6745.06,6551.81,6601.73,5754.660227,38040930.36284779,37677.0
6602.74,6645.0,6562.0,6627.95,2395.328387,15813177.3802118,15235.0
6627.94,6663.81,6605.56,6626.61,4176.418813,27673281.61462417,24332.0
6626.6,6778.7,6572.0,6750.62,7050.991332,47278820.80162858,40394.0
6750.64,6817.23,6737.6,6748.93,3826.511303,25876905.20621601,26096.0
6748.93,6764.91,6708.93,6761.51,3155.84239,21252220.28505078,22340.0
6763.21,6795.0,6729.16,6772.41,4415.607961,29871391.46676782,27741.0
6772.69,6776.8,6731.43,6758.72,3777.026491,25501047.05892338,22305.0
6751.94,6779.69,6680.0,6732.85,4641.329959,31234405.79304782,30480.0
6730.0,6740.94,6672.57,6713.96,5049.025441,33897149.86599599,35094.0
6713.96,6737.79,6688.0,6714.04,4295.057476,28814941.32327584,23513.0
6714.52,6748.0,6695.31,6718.84,3250.80672,21830923.72801759,20650.0
6717.69,6733.97,6600.0,6660.29,4983.459723,33232755.87358807,30614.0
6660.29,6670.97,6452.01,6495.08,6550.6323,43071384.01427174,41899.0
6499.76,6510.0,6272.94,6348.52,9143.772077,58324546.10128849,50439.0
6351.0,6357.86,6070.61,6150.0,12137.563016,75151696.87216668,69396.0
6150.0,6236.0,6110.75,6192.39,7436.309864,45844826.96191965,36056.0
6193.58,6204.4,5918.94,6045.0,11905.633853,71835457.09128183,72111.0
6045.92,6169.64,6031.7,6095.42,5555.658577,33974860.20059563,32163.0
6096.54,6131.36,6008.48,6105.99,4950.384291,30070555.70619193,35780.0
6105.49,6163.29,6063.87,6126.0,4126.84574,25223547.06198808,26697.0
6126.0,6140.07,6049.0,6091.64,3908.846067,23840483.41685557,25595.0
6095.86,6150.0,6091.31,6135.61,4272.336391,26137622.09098594,21987.0
6135.61,6260.0,6111.0,6149.98,3808.717523,23508697.36852547,27942.0
6149.98,6180.24,5977.77,6047.85,5922.431258,36003231.58708988,31202.0
6051.95,6054.63,5777.77,5830.0,10621.685168,62397493.40133174,67240.0
5829.08,5919.5,5781.0,5904.98,6539.381267,38314860.21713112,36720.0
5900.01,5934.41,5750.0,5767.02,7106.518932,41671355.93696828,38862.0
5769.86,6259.8,5750.0,6178.0,12305.668599,75265574.3611001,71004.0
6178.0,6199.0,6086.0,6136.97,4950.313731,30442820.55426906,30968.0
6137.95,6179.8,6097.58,6119.9,4348.806329,26668247.14895069,24354.0
6119.9,6196.0,6119.25,6148.32,5244.809363,32290325.51970008,26710.0
6148.32,6239.73,6140.91,6232.82,6799.835258,42065400.86134572,33290.0
6231.0,6350.0,6061.97,6290.0,13037.925806,80869529.75242516,70926.0
6288.08,6327.3,6192.86,6255.7,5846.384543,36662622.15652447,40674.0
6255.7,6290.0,6226.99,6252.0,3886.754007,24303790.36469995,22430.0
6248.775,6279.4,6200.505,6236.0025000000005,4670.5332575,29081935.223182548,26523.0
6241.85,6268.8,6174.02,6220.005,5454.312508,33860080.08166514,30616.0
6234.925,6258.200000000001,6147.535,6204.0075,6238.091758500001,38638224.94014774,34709.0
6228.0,6247.6,6121.05,6188.01,7021.871009,43416369.79863034,38802.0
6188.01,6224.01,6155.11,6161.6,4253.756092,26283949.98960583,25552.0
6164.95,6272.54,6035.0,6070.78,5431.64853,33361850.13382969,30422.0
6065.89,6113.0,6001.0,6031.8,4231.243415,25661518.86034678,21580.0
6031.8,6095.0,6026.79,6072.33,3231.662917,19625797.73437058,14230.0
6073.5,6141.8,6066.0,6091.74,3785.04058,23075990.58343627,20309.0
6092.0,6164.99,5971.0,6110.09,3317.121071,20168515.88382159,17152.0
6106.06,6151.92,6087.0,6133.0,2416.266501,14788197.06008493,13118.0
6144.84,6190.43,6106.07,6133.73,2244.336614,13782991.68150819,13092.0
6134.73,6165.83,6069.91,6094.85,3390.989073,20744826.12178143,18445.0
6088.78,6173.01,6073.99,6116.75,3849.531012,23493134.13446552,21917.0
6116.75,6137.36,6082.01,6103.51,4523.632075,27619523.41360401,20379.0
6108.0,6136.27,6060.59,6107.0,4616.906467,28195403.25012877,24139.0
6104.1,6119.0,6060.59,6088.1,4668.822669,28489142.94518615,17709.0
6091.42,6104.83,5827.0,5853.98,9535.38473,56704981.01408599,53652.0
5851.01,5923.0,5850.0,5886.09,4819.248211,28329521.4354479,24004.0
5886.09,5979.0,5780.0,5904.22,6828.02916,40085882.83415169,39386.0
5901.03,5933.6,5840.14,5877.12,4480.927777,26420235.62464052,28978.0
5877.12,5913.0,5811.02,5900.05,4863.740335,28551439.93557896,35121.0
5903.39,5908.67,5867.0,5883.02,4261.210394,25078393.55042554,27441.0
5883.59,6300.0,5881.98,6197.92,8658.131401,52943890.53525382,57612.0
6197.92,6528.99,6186.03,6366.0,11020.967363,70080177.5418471,59292.0
6365.41,6427.6,6365.0,6409.36,5866.594973,37516287.51679479,30675.0
