o,h,l,c,v,qav,num_trades,EMA_7,EMA_25,EMA_99,MACD,Signal_Line,MACD_above_Signal,MACD_diff_Signal,RSI,Middle_Band,STD,Upper_Band,Lower_Band
4349.0,4380.0,4307.5,4368.98,130.618236,566338.67846666,1618.0,4110.366104496416,4027.744696056905,4071.1501942128402,5.06136831661297,-68.43393451228549,1,73.49530282889846,68.3345990200464,3894.7,257.06575419325713,4408.8315083865145,3380.5684916134855
4290.17,4329.99,4270.01,4329.52,109.852914,472468.84719096,1279.0,4165.154578372312,4050.9581809756046,4076.3175903285833,28.19895985849371,-49.107355638129654,1,77.30631549662337,65.98950682056666,3902.0625,267.62710083985905,4437.316701679718,3366.808298320282
4409.09,4433.11,4378.51,4419.94,85.917207,378448.87052818,1334.0,4228.850933779234,4079.341397823635,4083.1900385220115,53.21833830459991,-28.642216849583747,1,81.86055515418366,62.89282974801654,3914.7845,286.21135362148516,4487.207207242971,3342.36179275703
4258.58,4295.99,4235.0,4235.01,139.012073,593728.174197,1891.0,4230.390700334425,4091.3159056833556,4086.226437751571,57.46168793269271,-11.421435893128457,1,68.88312382582117,59.31224357590155,3932.5445,294.81793160266625,4522.1803632053325,3342.9086367946675
4211.01,4225.5,4153.02,4173.11,123.214855,514884.54200205,1955.0,4216.070525250819,4097.607759092329,4087.96410899654,55.19352381871886,1.901556049241007,1,53.29196776947785,55.70713269395779,3972.7,267.60151097048185,4507.903021940963,3437.4969780590363
4288.0,4340.0,4275.0,4327.63,102.131284,440590.29231439,1473.0,4243.960393938114,4115.301777623688,4092.757426816609,65.11386790242796,14.544018419878396,1,50.56984948254956,72.05738705738707,4003.9485,270.8782143379114,4545.704928675823,3462.192071324177
4382.07,4400.0,4315.95,4379.73,73.696413,321146.9478296,929.0,4277.902795453585,4135.642410114175,4098.496878280277,76.30030423123208,26.895275582149132,1,49.405028649082944,73.57304470857936,4039.7349999999997,270.88144760742745,4581.497895214855,3497.972104785145
4343.01,4370.86,4326.02,4335.38,35.635672,155173.39762022,683.0,4292.272096590189,4151.006840105392,4103.234540714671,80.65719532381445,37.6476595304822,1,43.00953579333225,68.16696297845643,4070.504,267.58169269845274,4605.667385396905,3535.3406146030943
4590.0,4600.0,4525.0,4575.01,99.797492,456672.19490647,1078.0,4362.956572442641,4183.622467789593,4112.670049900378,102.26732714479658,50.57159305334508,1,51.6957340914515,76.45894563642763,4100.7805,288.9533207152484,4678.687141430497,3522.8738585695028
4684.99,4889.98,4664.11,4787.49,158.619399,756744.63522477,2365.0,4469.089929331981,4230.073816421163,4126.166448902371,134.98287398864613,67.45384924040529,1,67.52902474824084,76.02268518237409,4145.6545,322.266531215767,4790.1875624315335,3501.121437568466
4830.97,4960.0,4800.07,4911.0,245.732168,1202742.03559242,2188.0,4579.567446998985,4282.4527536195355,4141.863119924323,168.9290958863785,87.74889856959993,1,81.18019731677856,78.77354438571277,4193.058,361.33395261389404,4915.725905227788,3470.390094772212
4839.99,4881.61,4824.74,4872.1,49.27021,239036.31481841,396.0,4652.700585249238,4327.81023411034,4156.467857525837,190.4968868787737,108.29849623143468,1,82.19839064733901,72.71849187316819,4256.4115,363.877514864478,4984.166529728956,3528.6564702710443
5316.42,5413.73,5239.99,5312.43,283.424362,1508376.30464944,1623.0,4817.632938936929,4403.550216101853,4179.58710037532,240.3498640166472,134.70876978847718,1,105.64109422817,80.56607345702392,4342.533,399.89884249974114,5142.330684999482,3542.7353150005183
5762.24,5779.0,5520.0,5558.99,229.708539,1305554.53908234,1306.0,5002.972204202697,4492.430199478634,4207.175158367813,296.338038537584,167.03462353829855,1,129.30341499928545,82.55306692853911,4431.507500000001,461.28509515180724,5354.077690303615,3508.9373096963864
5741.03,5798.02,5685.02,5750.0,150.848419,867077.37168521,1117.0,5189.729153152022,4589.166337980278,4238.031655200457,352.0636107287719,204.04042097639325,1,148.02318975237864,82.56969010895719,4534.6395,513.7497662181581,5562.1390324363165,3507.139967563684
5539.99,5569.47,5468.01,5533.56,188.797693,1043611.57950172,882.0,5275.686864864017,4661.812004289487,4263.942222096448,374.4452571950451,238.12138822012363,1,136.32386897492145,76.20805544430323,4614.7995,538.9567682445235,5692.713036489047,3536.885963510953
5681.22,5720.3,5642.02,5703.27,357.048262,2031339.67799348,1622.0,5382.582648648013,4741.924157805681,4292.728777654519,401.2516724356283,270.7474450632246,1,130.5042273724037,77.00189785260717,4704.6565,563.8254453125049,5832.30739062501,3577.00560937499
5619.98,5649.99,5574.21,5622.06,240.027297,1348017.18570194,1571.0,5442.451986486009,4809.626914897552,4319.315402101429,411.20289038838564,298.8385341282568,1,112.36435626012883,80.51613754867668,4776.2595,585.540757693939,5947.341015387878,3605.177984612122
5344.0,5408.0,5320.28,5382.98,323.964884,1743709.93294857,1425.0,5427.583989864507,4853.730998366971,4340.5886940594,395.24144701361274,318.119116705328,1,77.12233030828475,74.69293787732211,4837.909,581.0238087784109,5999.956617556822,3675.8613824431777
5624.99,5690.0,5600.0,5609.0,317.977937,1795972.81338625,1739.0,5472.937992398381,4911.828613877204,4365.956920178212,396.2619520959006,333.74768378344254,1,62.51426831245806,75.41059678820307,4909.3595000000005,583.7178978751122,6076.795295750225,3741.923704249776
5889.99,6060.54,5878.03,6060.54,498.516093,2964310.44371391,2039.0,5619.838494298786,5000.191028194342,4399.848581774648,428.5659722931823,352.7113414853905,1,75.8546308077918,78.7734056430325,4993.9375,622.5559742145813,6239.049448429163,3748.8255515708374
6149.99,6169.04,5850.03,6024.07,281.309752,1700624.70629496,1710.0,5720.896370724089,5078.95094910247,4432.333010139155,446.08215937318073,371.3855050629486,1,74.69665431023213,78.9865048113729,5078.665,642.3677520130655,6363.400504026131,3793.929495973869
5970.3,6000.0,5832.07,5866.99,170.707574,1015517.50251771,1130.0,5757.419778043066,5139.56933763305,4461.026149936371,442.19151210681866,385.54670647172264,1,56.64480563509602,72.82375968964858,5151.0175,645.7525288812909,6442.5225577625815,3859.5124422374183
5762.07,5930.2,5717.01,5880.82,272.749534,1584047.56545151,1530.0,5788.269833532299,5196.588619353584,4489.422026937644,435.20731254363636,395.47882768610543,1,39.72848485753093,70.7723934049983,5233.308,627.4861149111742,6488.280229822349,3978.3357701776513
5635.02,5719.03,5633.99,5635.07,333.481316,1893792.0463045,1728.0,5749.969875149224,5230.317956326386,4512.334986398891,405.171745221558,397.417411193196,1,7.7543340283619955,63.14612208734426,5306.406000000001,580.9051112422511,6468.216222484503,4144.595777515498
5430.22,5588.0,5430.0,5580.07,326.46613,1795747.20663533,1615.0,5707.494906361918,5257.221959685895,4533.689686670912,372.6347993684012,392.4608888282371,0,-19.826089459835885,62.779103475413606,5369.028,535.5775753982587,6440.183150796518,4297.8728492034825
5918.92,5938.58,5805.0,5834.38,281.726542,1661429.69738449,1638.0,5739.216179771439,5301.618732017749,4559.703492937494,363.18317741087503,386.6053465447647,0,-23.422169133889668,60.09961261759822,5441.7605,491.0817847040978,6423.924069408196,4459.596930591804
5771.01,5812.03,5649.24,5740.0,239.508518,1374863.89373251,1476.0,5739.412134828579,5335.340368016384,4583.309423078745,344.1103319750828,378.10634363082835,0,-33.996011655745576,53.72168284789644,5511.9915,419.79231628678633,6351.576132573573,4672.406867426427
5669.97,5733.03,5665.01,5726.02,254.061635,1448787.13431616,1611.0,5736.064101121435,5365.392647399739,4606.16363461717,324.1305205142753,367.31117900751775,0,-43.18065849324245,49.46824552066703,5569.542,359.08647645760936,6287.714952915219,4851.369047084781
5949.01,6085.0,5889.85,6085.0,324.968548,1935983.62988121,1745.0,5823.298075841076,5420.747059138221,4635.740361924826,333.41960816732717,360.53286483947966,0,-27.113256672152488,61.50108036407016,5634.4175000000005,326.04761219757677,6286.512724395154,4982.322275604847
6071.95,6146.86,6055.56,6111.58,225.648091,1373077.21624855,1260.0,5895.368556880807,5473.888054589128,4665.25715468633,339.01807162009027,356.22990619560176,0,-17.21183457551149,59.0566096326429,5694.4465,294.87869211941614,6284.203884238832,5104.689115761168
6371.28,6398.88,6319.69,6329.98,309.623458,1966882.79837312,2132.0,6004.021417660605,5539.741281159195,4698.551611592603,356.9631005745905,356.3765450713995,1,0.5865555031909935,64.80137158150035,5767.3405,258.8937779634013,6285.1280559268025,5249.552944073198
6559.9,6644.8,6559.9,6622.99,292.973784,1934360.25953546,2510.0,6158.763563245453,5623.068105685411,4737.04037936075,390.32865772612513,363.16696760234464,1,27.161690123780488,75.35465560885443,5832.8685,300.24620644915814,6433.360912898316,5232.376087101683
7015.5,7041.51,6830.0,6981.9,397.986301,2757547.51014746,2407.0,6364.54767243409,5727.593636017303,4781.937571773535,440.6525710758906,378.6640882970538,1,61.98848277883678,76.62495830456672,5904.014,387.7626931025091,6679.539386205019,5128.488613794982
7284.98,7299.99,7190.02,7234.0,277.166897,2013753.32780537,1955.0,6581.910754325567,5843.471048631356,4830.978820338064,495.1689981040454,401.96507025845216,1,93.20392784559323,74.66516449608623,5978.214,486.2243290520446,6950.662658104089,5005.765341895911
7300.0,7375.5,7262.06,7360.04,230.321526,1684719.87482175,2026.0,6776.443065744175,5960.130198736636,4881.560043931302,542.2928198713571,430.0306201810332,1,112.26219969032388,77.06200498308588,6069.538,563.6718119484682,7196.881623896936,4942.194376103063
7499.87,7548.0,7450.11,7536.01,164.193141,1231289.28504165,1184.0,6966.334799308132,6081.351721910741,4934.649043052676,587.0707107731387,461.4386382994543,1,125.63207247368439,83.55164760939839,6161.175,644.2144708133075,7449.603941626615,4872.7460583733855
7235.02,7270.56,6957.0,7028.95,412.163782,2915454.11860217,2941.0,6981.988599481098,6154.243897148376,4976.535062191621,575.013608650338,484.15363236963105,1,90.85997628070697,69.26088838337577,6231.5195,658.8928072510067,7549.305114502014,4913.733885497987
7009.27,7078.4,6966.94,7059.78,255.73866,1794845.89373631,2469.0,7001.436449610824,6223.900520444656,5018.199960947789,561.473672700562,499.6176404358173,1,61.85603226474473,75.75816745312868,6315.3595000000005,651.882624173819,7619.124748347638,5011.594251652363
7468.99,7770.02,6651.0,7070.0,1097.672046,7993235.10239599,8370.0,7018.577337208118,6288.9850957950675,5059.235961728833,545.2821710567141,508.7505465599967,1,36.53162449671743,77.3806679726695,6388.4095,650.4201334236996,7689.249766847399,5087.569233152601
7134.99,7189.89,7100.0,7130.0,209.690756,1497403.49142192,1373.0,7046.433002906088,6353.678549964678,5100.651242494257,531.1688045715719,513.2341981623117,1,17.93460640926014,75.64101549203232,6441.8825,665.825624215418,7773.533748430836,5110.231251569164
6760.02,6910.0,6351.0,6526.31,644.367134,4257739.19840832,3850.0,6916.402252179567,6366.957892275088,5129.1644176443715,465.90051111943285,503.767460753736,0,-37.866949634303126,62.95075055093107,6466.9945,658.6709082488995,7784.336316497799,5149.6526835022005
6230.47,6358.99,6100.0,6240.03,556.308661,3475891.91954938,3684.0,6747.309189134675,6357.194208253928,5151.381729291484,386.61782523961574,480.33753365091195,0,-93.71970841129621,57.76903148966012,6485.6465,645.9448193906667,7777.536138781334,5193.756861218666
6219.8,6219.96,5911.0,6020.06,335.982616,2049557.63709574,1859.0,6565.496891851007,6331.260807619012,5168.755294705654,302.5483952740651,444.77970597554264,0,-142.23131070147753,48.975405956340374,6492.6085,639.8040731865201,7772.216646373041,5213.00035362696
6582.01,6599.61,6190.0,6366.97,461.792227,2935091.73431049,3037.0,6515.8651688882555,6334.007668571396,5192.71958881154,260.9079199987873,408.00534878019164,0,-147.09742878140435,53.65952215143622,6529.2035,608.3309635238468,7745.865427047693,5312.5415729523065
6430.0,6549.0,6391.0,6532.06,145.010507,940373.03247542,1006.0,6519.913876666192,6349.242463296674,5219.506397035309,238.47987902814202,374.1002548297817,0,-135.62037580163968,52.94056017322066,6576.803,565.9228222079399,7708.64864441588,5444.95735558412
7248.98,7249.99,7057.0,7182.0,326.871668,2335401.02896998,1620.0,6685.435407499644,6413.300735350776,5258.756269094603,270.0373981647808,353.28768349678154,0,-83.25028533200071,57.368949725943246,6644.183999999999,552.9524433667634,7750.088886733526,5538.279113266472
7427.01,7800.19,7393.38,7735.96,517.911371,3955858.4993442,2969.0,6948.066555624732,6515.043755708409,5308.300343712712,335.8751422386167,349.8051752451486,0,-13.930033006531858,59.453970100750745,6743.981999999999,561.2300869809483,7866.442173961896,5621.5218260381025
7928.96,7950.0,7692.58,7799.37,628.192207,4910287.85145362,2444.0,7160.892416718549,6613.838082192378,5358.121736838458,388.68813098890223,357.58176639389933,1,31.1063645950029,57.44031247285735,6847.6494999999995,554.7528224398789,7957.155144879757,5738.143855120242
7676.81,7758.96,7603.0,7726.14,663.647846,5110138.72132356,3063.0,7302.204312538912,6699.399768177581,5405.482102101688,419.7946249557772,370.02433810627497,1,49.77028684950221,54.885815254526825,6929.7065,557.3767250940706,8044.459950188141,5814.953049811859
7750.06,8044.23,7737.17,8024.98,664.98152,5260255.75128307,3259.0,7482.898234404184,6801.367478317767,5457.872060059654,463.22091367676694,388.6636532203734,1,74.55726045639352,56.318372473465075,7025.3765,573.536836409569,8172.450172819138,5878.302827180863
8217.98,8290.0,8177.3,8237.77,732.366969,6030540.78903442,3048.0,7671.6161758031385,6911.859979985631,5513.470018858461,508.94018929945923,412.7189604361906,1,96.2212288632686,66.90581680260465,7120.7660000000005,609.3259487283444,8339.41789745669,5902.114102543312
8383.44,8384.98,8070.0,8109.83,653.59866,5417319.20058589,2881.0,7781.169631852354,7004.011519986737,5565.397218481292,528.7542065047091,435.92600964989435,1,92.82819685481479,64.29701519768426,7195.108,635.5360818246794,8466.180163649358,5924.035836350641
8200.54,8240.14,8110.0,8199.98,377.64304,3084058.16257489,1776.0,7885.872223889265,7096.009095372373,5618.088874111666,545.443773186832,457.82956235728193,1,87.61421082955007,65.05756622781303,7256.012000000001,671.3827152157995,8598.777430431599,5913.246569568401
8167.31,8200.0,8100.0,8148.43,640.842364,5221641.82317643,2366.0,7951.511667916949,7176.964549574499,5668.695696629433,548.1915103516076,475.90195195614706,1,72.28955839546052,63.60173622704509,7301.7335,700.317841481741,8702.369182963483,5901.097817036518
8110.02,8240.0,8090.62,8224.98,549.149437,4474031.28960366,2779.0,8019.878750937712,7257.581122684153,5719.821382696844,550.2036518869536,490.7622919423084,1,59.44135994464517,76.40466205104133,7344.980500000001,730.1778764720442,8805.33625294409,5884.624747055912
8542.98,8602.62,8500.0,8545.97,852.486286,7291495.36904221,2687.0,8151.401563203284,7356.687959400757,5776.3443550429065,571.1160288518322,506.83303932421325,1,64.28298952761895,85.46159713593251,7395.4785,777.4762627500279,8950.431025500056,5840.525974499944
9078.0,9350.0,8952.04,9099.99,697.081037,6393149.77321328,4269.0,8388.548672402463,7490.78811636993,5842.817267942048,625.1872526408188,530.5038819875343,1,94.68337065328444,92.95135509026964,7499.030500000001,859.665584365139,9218.361668730278,5779.699331269723
9567.99,9612.3,9355.01,9499.99,743.821919,7058349.19343944,3141.0,8666.409004301848,7645.342107418397,5915.960722583206,692.3349379154852,562.8700931731246,1,129.46484474236058,93.05420425124917,7621.041,961.2119569798676,9543.464913959735,5698.617086040265
9833.98,9925.0,9820.12,9899.99,770.911968,7611327.08024219,2626.0,8974.804253226386,7818.776560693905,5995.641308131541,768.9624983111298,604.0885742007256,1,164.87392411040423,93.47544902759097,7762.5405,1077.1346074678943,9916.809714935789,5608.271285064211
10764.49,10975.0,8520.0,9306.0,3346.163545,33417065.4554842,10063.0,9057.60318991979,7933.178363717451,6061.84848196891,772.8514131702714,637.8411419946348,1,135.0102711756366,77.81983643403137,7871.3405,1118.965011293808,10109.270522587616,5633.410477412384
8979.99,9780.0,8910.01,9761.0,1193.511579,11098439.53742595,5672.0,9233.452392439842,8073.780028046879,6135.831512329532,803.3871565707905,670.950344909866,1,132.4368116609245,77.22955201884652,8033.075,1147.7235189644875,10328.522037928975,5737.627962071025
10460.0,10607.4,10354.01,10529.1,808.310335,8473229.33367749,4084.0,9557.364294329882,8262.650795120197,6223.696882082942,879.4286973367725,712.6460153952473,1,166.7826819415252,80.85730757491834,8247.528499999999,1194.8010316422722,10637.130563284543,5857.926436715454
10709.76,10990.0,10689.07,10882.12,465.531951,5051819.34182471,3208.0,9888.553220747412,8464.148426264797,6316.865344441282,957.1445632094164,761.5457249580811,1,195.59883825133534,83.55326667999168,8490.6315,1212.23837503528,10915.10825007056,6066.154749929439
11710.0,11777.36,11618.0,11735.0,713.818935,8354415.49376598,4637.0,10350.16491556056,8715.752393475199,6425.228037552456,1075.1614431585313,824.2688685981711,1,250.89257456036012,85.28660942213972,8759.033,1307.7927804112578,11374.618560822515,6143.447439177484
11309.02,11345.0,11051.0,11149.25,941.223785,10559981.33415987,4545.0,10549.93618667042,8902.944517054031,6519.7084768014065,1108.6457628547505,881.144247449487,1,227.5015154052635,75.85711393016622,8989.892499999998,1301.495568121847,11592.883636243692,6386.901363756304
11800.0,11800.0,11561.01,11694.0,1061.254667,12396584.31243221,4858.0,10835.952140002815,9117.641092665259,6623.1943072653785,1165.7016171711075,938.0557213938112,1,227.64589577729635,79.63716045809733,9215.492499999998,1361.3023648615515,11938.097229723102,6492.887770276895
12322.41,13055.0,12220.0,13054.99,1020.15375,12869495.8895331,5971.0,11390.71160500211,9420.514085537163,6751.830221120071,1305.688151268867,1011.5822073688224,1,294.1059439000445,83.17355850765075,9481.444,1561.8453840498796,12605.134768099759,6357.75323190024
15310.02,15955.0,14450.01,15007.01,1607.296435,24353757.0530495,12499.0,12294.786203751582,9850.244540495843,6916.933816697669,1556.2012688523646,1120.5060196655309,1,435.69524918683373,87.20186243092364,9841.826,1939.2464899960828,13720.318979992164,5963.3330200078335
15265.69,15777.18,14790.02,15199.96,2903.270352,44077377.13423163,13188.0,13021.079652813687,10261.761114303856,7082.594340363716,1750.1297653197526,1246.430768796375,1,503.69899652337745,87.36145422445433,10215.517,2211.1373052657573,14637.791610531514,5793.242389468485
14405.48,14520.0,12535.0,13908.0,2796.64446,38397092.46345196,19178.0,13242.809739610266,10542.241028588176,7219.102453556441,1779.0612110954007,1352.9568572561802,1,426.1043538392205,76.0155568472155,10509.668000000001,2294.14492284071,15097.957845681422,5921.378154318581
15410.25,15590.0,14849.98,15465.68,2501.70775,38046762.0218076,10280.0,13798.527304707699,10920.967103312163,7384.034004485313,1905.7134696250905,1463.5081797299624,1,442.2052898951281,78.14413007589471,10871.0635,2479.2541098850393,15829.57171977008,5912.555280229922
16322.01,16999.0,16210.02,16999.0,1459.508282,23933775.55440842,10505.0,14598.645478530774,11388.508095365074,7576.333324395606,2105.541040044365,1591.9147517928432,1,513.626288251522,80.13487740719042,11315.522,2741.145035701996,16797.812071403994,5833.231928596008
16319.94,16685.27,16000.0,16514.0,1403.461456,22961686.44311585,11942.0,15077.484108898081,11782.776703413914,7755.086657907694,2199.4168739620945,1713.4151762266936,1,486.00169773540097,76.39815412762894,11731.223,2871.1364993768047,17473.49599875361,5988.9500012463905
15822.5,15916.5,14853.68,15678.66,2409.339712,37290699.29995739,20790.0,15227.778081673561,12082.460033920537,7913.558124749539,2181.2649276131688,1806.9851265039886,1,374.2798011091802,74.95410674176662,12107.7345,2870.317295485449,17848.369090970897,6367.0999090291025
16097.98,16438.01,15967.12,16350.0,1681.071237,27319560.00984743,15566.0,15508.333561255171,12410.732339003574,8082.286962254549,2195.739785287222,1884.7360582606352,1,311.0037270265866,75.37138720533535,12513.985499999999,2866.833414686472,18247.652329372944,6780.318670627054
17549.5,17850.0,17400.1,17636.98,1308.068052,22985782.06505888,9677.0,16040.495170941376,12812.751389849453,8273.380823009458,2284.722881353364,1964.733422879181,1,319.9894584741828,76.31772262695887,12968.535999999998,2924.7001215732403,18817.93624314648,7119.135756853518
18751.01,19219.0,18365.0,19219.0,671.436915,12566558.54709141,8764.0,16835.121378206033,13305.539744476418,8492.293206549268,2454.6032799082786,2062.7073942850006,1,391.895885623278,78.29325771161028,13474.486499999999,3090.788343599284,19656.063187198568,7292.909812801431
19220.0,19394.0,18523.0,18845.91,1541.481271,29208864.82945833,15667.0,17337.818533654525,13731.722071824386,8699.365542418282,2529.965606070582,2156.159036642117,1,373.8065694284651,74.94497722965878,13941.782500000001,3163.89779651598,20269.57809303196,7613.986906968041
18670.0,18749.99,18100.2,18590.0,1431.158244,26470670.91171496,12044.0,17650.863900240893,14105.435758607126,8897.178231569915,2539.7641737923823,2232.88006407217,1,306.8841097202121,76.72040134019471,14376.283000000001,3176.300079399066,20728.883158798133,8023.682841201869
17164.83,18185.18,17110.02,17622.26,1528.889363,27072749.51870205,14198.0,17643.71292518067,14375.960700252732,9071.679866938517,2441.299300368806,2274.5639113314974,1,166.73538903730878,70.6612278811181,14792.096000000001,3018.010408221037,20828.116816442074,8756.075183557929
16540.0,16970.0,16000.0,16782.0,1380.218514,22727168.97916942,14863.0,17428.2846938855,14561.040646387137,9225.886269599747,2269.304094121062,2273.5119478894103,0,-4.207853768348286,63.47864578850409,15143.146000000002,2802.653053020332,20748.452106040666,9537.839893959339
14400.0,15419.07,14302.95,14700.94,4474.436876,66185981.21728141,23688.0,16746.448520414124,14571.802135126589,9335.387344207751,1942.6785155039288,2207.345261412314,0,-264.6667459083851,48.90334046357307,15351.737999999998,2588.2155179879555,20528.16903597591,10175.306964024086
12696.5,13580.0,11800.01,13178.0,4268.696816,54235032.2119666,37139.0,15854.336390310593,14464.5865862707,9412.239597323596,1543.1484067240763,2074.5058904746666,0,-531.3574837505903,43.38564729035163,15466.531999999997,2425.3315602041052,20317.195120408207,10615.868879591788
14218.39,14760.0,13963.13,14434.01,1682.742139,24208003.87216442,18779.0,15499.254792732945,14462.234541172955,9512.675005377125,1312.7350348113832,1922.15171934201,0,-609.4166845306268,51.724771111485644,15601.482499999998,2277.3480448004766,20156.178589600953,11046.786410399045
12540.0,12999.82,12030.0,12264.33,3687.187342,46338289.18341766,21387.0,14690.52359454971,14293.164961082728,9567.708105269581,944.1719082722484,1726.5557571280578,0,-782.3838488558094,39.90791068988802,15657.236499999999,2173.912439889917,20005.061379779832,11309.411620220166
13473.0,13880.0,13400.0,13808.08,2117.742619,28909406.29321001,14467.0,14469.912695912282,14255.850733307134,9652.515543164189,767.7999782683983,1534.8046013561259,0,-767.0046230877276,39.947401317613384,15762.9405,2016.7806566549582,19796.50181330992,11729.379186690085
15649.99,15987.0,15432.06,15787.88,1482.356898,23344377.69764326,20759.0,14799.404521934212,14373.699138437354,9775.222832300906,778.7997484560565,1383.603630776112,0,-604.8038823200554,47.90935349235744,15899.585000000001,1913.592265385204,19726.76953077041,12072.400469229593
